"ID","SchoolPeriod","Song","Plays"
"1wJRveJZLSb1rjhnUHQiv6","11th-12th Summer","A Boogie Wit da Hoodie ~ Swervin (feat. 6ix9ine)",2
"5e9TFTbltYBg2xThimr0rU","11th-12th Summer","Fleetwood Mac ~ The Chain - 2004 Remaster",2
"2TVxnKdb3tqe1nhQWwwZCO","11th-12th Summer","Elton John ~ Tiny Dancer",2
"0joXv5niso2T8YXWOlIe1X","11th-12th Summer","Chinmayi ~ Titli",2
"5aXgz1oKK8Q9z9xvTmSnrO","11th-12th Summer","Trippie Redd ~ Topanga",2
"1mSClObliRtgPVT399COQH","11th-12th Summer","Queen ~ Under Pressure",2
"3d9DChrdc6BOeFsbrZ3Is0","11th-12th Summer","Red Hot Chili Peppers ~ Under the Bridge",2
"5zA8vzDGqPl2AzZkEYQGKh","11th-12th Summer","Billy Joel ~ Uptown Girl",2
"46ymJU8Bt4i3nj91UV1WPk","11th-12th Summer","Lil Wayne ~ With You",2
"2t8yVaLvJ0RenpXUIAC52d","11th-12th Summer","21 Savage ~ a lot",2
"1ni8ZTAY1GHXEFOGHl7fdg","11th-12th Summer","Billie Eilish ~ bellyache",2
"439TlnnznSiBbQbgXiBqAd","11th-12th Summer","Kendrick Lamar ~ m.A.A.d city",2
"0AluA5RNsa4Cx6XRhf2hWZ","12th Grade","Metro Boomin ~ 10 Freaky Girls (with 21 Savage)",2
"0KwkEHRzWiDO6z40BvIUTG","12th Grade","Joseph Caleb ~ A Peaceful Mind",2
"7L5f7f89fGs2LaFHGwFoCj","12th Grade","Sonu Nigam ~ Aal Izz Well",2
"1fidCEsYlaVE3pHwKCvpFZ","12th Grade","Nico & Vinz ~ Am I Wrong",2
"2AX3BnBmNwR2lHZhkKvmXJ","12th Grade","Tom Petty and the Heartbreakers ~ Anything That's Rock 'n' Roll",2
"6LcauUZjF1eXQrgqMUecHX","12th Grade","Tyga ~ Ayy Macarena",2
"2nKYHpmwjLaEOXS3o7QMiz","12th Grade","Quality Control ~ Baby",2
"66FltlEV09mPJYAyfYm8De","12th Grade","YNW Melly ~ Bang Bang",2
"1cPXOzyeZauSAsT1yy7aBp","12th Grade","KISS ~ Beth",2
"4dV3okcjbQwTcg4ObIGr4N","12th Grade","Shordie Shordie ~ Bitchuary",2
"07nH4ifBxUB4lZcsf44Brn","12th Grade","Calvin Harris ~ Blame (feat. John Newman)",2
"42GcjriRK6srwHkfbkBqVl","12th Grade","Kanye West ~ Blood On The Leaves",2
"0O5fLzF9V8FCe0QXAi04ov","12th Grade","DRAM ~ Broccoli (feat. Lil Yachty)",2
"6tS3XVuOyu10897O3ae7bi","12th Grade","Katy Perry ~ California Gurls",2
"3TGRqZ0a2l1LRblBkJoaDx","12th Grade","Carly Rae Jepsen ~ Call Me Maybe",2
"5PTfZsGlsDDPH8i3PdQnXJ","12th Grade","The Weeknd ~ Call Out My Name - A Cappella",2
"2o6QfxsYOYWlLQbmtW5ymm","12th Grade","Quinn MacKenzie ~ Charon",2
"2DPYlWl50ydYsnnuryL5aX","12th Grade","Mike Posner ~ Cooler Than Me (feat. Big Sean)",2
"4apiNNK0jp9uqn3JDG9My1","12th Grade","Trippie Redd ~ Dark Knight Dummo",2
"2pyjbGTpJCPjMYwCbdymiF","12th Grade","Ruel ~ Dazed & Confused",2
"2r1CHpKRDdzHGJScn5UqjX","12th Grade","Shankar Mahadevan ~ Dil Chahta Hai",2
"1udKn1oNKYQSQ9OmiIWCMu","12th Grade","The Lovin' Spoonful ~ Do You Believe in Magic?",2
"5BQrp63SHCVf4bzCzJePne","12th Grade","Lil Wayne ~ Don't Cry (feat. XXXTENTACION)",2
"78QR3Wp35dqAhFEc2qAGjE","12th Grade","Lil Baby ~ Drip Too Hard (Lil Baby & Gunna)",2
"1DqdF42leyFIzqNDv9CjId","12th Grade","Taio Cruz ~ Dynamite",2
"1drr6zT3kdWCr78jPuBYDt","12th Grade","Charlotte Funke ~ Episode",2
"1WnqWQcWcuQbVzgE7ecfCY","12th Grade","Kanye West ~ Every Hour",2
"0FRKALsvZ01GkcTPgORiwZ","12th Grade","Lil Yachty ~ Fallin' In Luv (feat. Gunna)",2
"2Jh3UqxnHJMyzMzku4uOtE","12th Grade","Juice WRLD ~ Feeling",2
"2FqqVHvC4eKrsk97vpMRid","12th Grade","Bazzi ~ Focus (feat. 21 Savage)",2
"2o4u19nlQWOGg5mLanT7Pg","12th Grade","KISS ~ Forever",2
"6ACiYjq5Q7e6BlhZEHz7cd","12th Grade","Tyler, The Creator ~ Garden Shed (feat. Estelle)",2
"1Qt0OGUUPibpmk1FpFQ43m","12th Grade","Suraj Jagan ~ Give Me Some Sunshine",2
"3AGOgQzp0YcPH41u9p7dOp","12th Grade","The Wanted ~ Glad You Came",2
"1kK6DwzyXJSp58u5HYWwuD","12th Grade","YG ~ Go Loko (feat. Tyga, Jon Z)",2
"6xRWoYwfwIKnT8bQGzKbxR","12th Grade","Kanye West ~ God Is",2
"0Zl4G9qcdXV5hVhdOirNHG","12th Grade","Tyga ~ Goddamn (feat. A Boogie wit da Hoodie)",2
"3WyRgi8CzQnhzO0xw79tTS","12th Grade","DaBaby ~ Goin Baby",2
"6SPgp2qK3fb4wPX1SldrNf","12th Grade","Don Toliver ~ Had Enough (feat. Quavo & Offset)",2
"7r6aR2f57resC5r93LwMfK","12th Grade","Kanye West ~ Hands On",2
"7sWRlDoTDX8geTR8zzr2vt","12th Grade","Post Malone ~ Hollywood's Bleeding",2
"3xT14XwxTsN5rnf9pzy7Gr","12th Grade","Tom Petty and the Heartbreakers ~ Hometown Blues",2
"14X1WxiHXdVRJ99cMCBzOE","12th Grade","Flipp Dinero ~ How I Move (feat. Lil Baby)",2
"4vp2J1l5RD4gMZwGFLfRAu","12th Grade","Black Eyed Peas ~ I Gotta Feeling",2
"4DtB1PJsbl4KAb2rZVNCUL","12th Grade","Queen ~ I Want It All - Remastered 2011",2
"07q0QVgO56EorrSGHC48y3","12th Grade","KISS ~ I Was Made For Lovin' You",2
"0x1whDUPmmT4xtfWsD0JIP","12th Grade","Ace Frehley ~ I'm In Need Of Love",2
"4j13h3sia1FhQG18bjSXEC","12th Grade","Mustard ~ Interstate 10 (feat. Future)",2
"5PTG6rrL6EPFD9E2QMI2pl","12th Grade","Famous Dex ~ JAPAN",2
"2NouPVwXUlBF0wDm5bpAbp","12th Grade","Udit Narayan ~ Jaane Kyon Log Pyar",2
"7sBgFMWqDWQgrsNSpIBoe8","12th Grade","Kanye West ~ Jesus Is Lord",2
"7yotKA30dwTKNEGomV9ZsI","12th Grade","J. Cole ~ KOD",2
"251PNRmJU9KcUnFQAB5t6I","12th Grade","Shankar-Ehsaan-Loy ~ Kal Ho Naa Ho",2
"5orNEFkFG4RP24goF02AuD","12th Grade","Sunidhi Chauhan ~ Kashmir Main Tu Kanyakumari",2
"0N3W5peJUQtI4eyR6GJT5O","12th Grade","Kendrick Lamar ~ King Kunta",2
"1nGVbaoELgntPagNcfx7RX","12th Grade","Peter Cavallo ~ La Madonna",2
"51Fjme0JiitpyXKuyQiCDo","12th Grade","Y2K ~ Lalala",2
"3oDkdAySo1VQQG0ptV7uwa","12th Grade","Juice WRLD ~ Lean Wit Me",2
"14mHfNsSHN0FbLftyjrV9g","12th Grade","Flipp Dinero ~ Leave Me Alone",2
"3cXiUuiGpFmZ8OdAWKk8Ck","12th Grade","KISS ~ Lick It Up",2
"44906V2WC6k59u06A8CO9D","12th Grade","Ellie Goulding ~ Lights - Single Version",2
"2hdNya0b6Cc2YJ8IyaQIWp","12th Grade","Electric Light Orchestra ~ Livin' Thing",2
"3w3y8KPTfNeOKPiqUTakBh","12th Grade","Bruno Mars ~ Locked out of Heaven",2
"0SPBrxOUEMIKugXR4bFhxs","12th Grade","KISS ~ Love Gun",2
"2KEux6D75xjj6fdabXpeAu","12th Grade","Trippie Redd ~ Mac 10",2
"2spz2RWKqY4W15BgrooCzY","12th Grade","Ray Hutchcraft ~ Marble Falls",2
"4mnfRzyz2dafyBaXBLZle2","12th Grade","Oneke ~ More than Close",2
"7LcfRTgAVTs5pQGEQgUEzN","12th Grade","Maroon 5 ~ Moves Like Jagger - Studio Recording From """"The Voice"""" Performance",2
"6BJbOXDlgVAXSaq6wYFYT2","12th Grade","Travis Scott ~ NC-17",2
"4cAgkb0ifwn0FSHGXnr4F6","12th Grade","Kanye West ~ New Slaves",2
"7eqoqGkKwgOaWNNHx90uEZ","12th Grade","Frank Ocean ~ Nights",2
"0zLClc0emc6qUeV1p5nc99","12th Grade","Kanye West ~ No More Parties In LA",2
"2SasoXZyv82yYgHiVOvxQn","12th Grade","Kanye West ~ On God",2
"7MmG8p0F9N3C4AXdK6o6Eb","12th Grade","Calvin Harris ~ Outside (feat. Ellie Goulding)",2
"19W49JhvbCOPPegTjEdfmf","12th Grade","Ace Frehley ~ Ozone",2
"1LmN9SSHISbtp9LoaR5ZVJ","12th Grade","Maroon 5 ~ Payphone",2
"2VIMXmWUIqhMqg6h5FOFPG","12th Grade","Polo G ~ Pop Out Again (feat. Lil Baby & Gunna)",2
"576YycSx0m7YmiN1TGteWe","12th Grade","Lil Mosey ~ Pull Up",2
"1kBbgxAUc4HQv7cgIayIDH","12th Grade","Lil Tecca ~ Ransom",2
"1KIQ0RscHwxXPJUvhuO5Bl","12th Grade","Sage The Gemini ~ Red Nose",2
"7LVxHqsJpqcVFqe5e1oYep","12th Grade","Roddy Ricch ~ Ricch Forever",2
"0gf2y5doKjsYaZJJZif4vz","12th Grade","Jaden ~ SOHO",2
"6Z8R6UsFuGXGtiIxiD8ISb","12th Grade","Capital Cities ~ Safe And Sound",2
"1q9jq5X5vwmewjOa2mHtQ1","12th Grade","Gunna ~ Same Yung Nigga (feat. Playboi Carti)",2
"3ExgkwTDs4mymqj09BzIsD","12th Grade","Milo Edale ~ Sand Castle",2
"4hbcs8vaamKTPevPIJsY7N","12th Grade","Tee Grizzley ~ Satish",2
"2BJSMvOGABRxokHKB0OI8i","12th Grade","Playboi Carti ~ Shoota (feat. Lil Uzi Vert)",2
"1o9euGKpW7swgpATuYruWA","12th Grade","Snoop Dogg ~ Singh Is Kinng - Title Song",2
"3A4cpTBPaIQdtPFb5JxtaX","12th Grade","Twista ~ Slow Jamz",2
"3oFeq8brHTvOe0FPgEBFl2","12th Grade","Lil Mosey ~ So Fast",2
"6t6oULCRS6hnI7rm0h5gwl","12th Grade","fun. ~ Some Nights",2
"6xxePsq2BKr8dtLUw4E3Er","12th Grade","The Tides ~ Soul Searching",2
"0cbO20ZF2lFflZGnNUHhGB","12th Grade","Don Toliver ~ Spaceship (feat. Sheck Wes)",2
"2VdWzhJDjWaELCEhwyO8Q4","12th Grade","iann dior ~ Strings",2
"11607FzqoipskTsXrwEHnJ","12th Grade","The Velvet Underground ~ Sunday Morning",2
"21WB4fVPMcelZNbU5rJkXd","12th Grade","Benny Treskow ~ Sunday Stroll",2
"7KOlJ92bu51cltsD9KU5I7","12th Grade","Migos ~ T-Shirt",2
"2FvD20Z8aoWIePi7PoN8sG","12th Grade","DaBaby ~ TOES (feat. Lil Baby & Moneybagg Yo)",2
"1ooO1j7bseZCHaCFxVpoMq","12th Grade","Xavier Weeks ~ Team",2
"0PCduL4v5QEEKqeRUv7TEC","12th Grade","Joep Beving ~ The Gift",2
"3s4mrPrEFFPF0LmAfutW0n","12th Grade","Young Thug ~ The London (feat. J. Cole & Travis Scott)",2
"42oticCEgoN1HXz09pyCv5","12th Grade","Bruce Springsteen ~ Thunder Road - Live at the Roxy Theatre, W. Hollywood, CA - October 1975",2
"3cHyrEgdyYRjgJKSOiOtcS","12th Grade","Pitbull ~ Timber (feat. Ke$ha)",2
"77TT8Xvx637TpzV8kKGkUw","12th Grade","David Guetta ~ Titanium (feat. Sia)",2
"0HCnj7pfrvshnocOJUFeit","12th Grade","Gunna ~ Top Off",2
"55h7vJchibLdUkxdlX3fK7","12th Grade","Bruno Mars ~ Treasure",2
"5ZBeML7Lf3FMEVviTyvi8l","12th Grade","The Beatles ~ Twist And Shout - Remastered 2009",2
"6ECOpOKBN29CzxonEiLEmx","12th Grade","Sarah Spring ~ Under Cold Water",2
"1NF9EkR5OpMaoVWbsllcm9","12th Grade","Trippie Redd ~ Under Enemy Arms",2
"29engDqjmMr3VLqMm0c0WE","12th Grade","The Velvet Underground ~ Venus In Furs",2
"3s7MCdXyWmwjdcWh7GWXas","12th Grade","Kanye West ~ Violent Crimes",2
"1mea3bSkSGXuIRvnydlB5b","12th Grade","Coldplay ~ Viva La Vida",2
"2Cd9iWfcOpGDHLz6tVA3G4","12th Grade","Shakira ~ Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",2
"454Epa1vrCGFddHXKyC1kb","12th Grade","Kanye West ~ Water",2
"5Sf3GyLEAzJXxZ5mbCPXTu","12th Grade","Mr. Probz ~ Waves - Robin Schulz Radio Edit",2
"2lnzGkdtDj5mtlcOW2yRtG","12th Grade","Shakira ~ Whenever, Wherever",2
"21yRtB6B8EMounImAfHRCP","12th Grade","Tyler, The Creator ~ Who Dat Boy (feat. A$AP Rocky)",2
"2tO0QPdCA0jgDBshTuYYkc","12th Grade","Shaan ~ Woh Ladki Hai Kahan",2
"432hUIl3ISDeytYW5XBQ5h","12th Grade","Kanye West ~ Wolves",2
"6gTrbqZnyljwXdYQTyBkSx","12th Grade","Leo Sayer ~ You Make Me Feel Like Dancing - Remastered",2
"2Zy7XVdxyZQB8xp5xbpJdl","12th Grade","Travis Scott ~ way back",2
"29N4xnL6SpjkQiuPaTvQXA","12th-Freshman Summer","Aretha Franklin ~ (You Make Me Feel Like) A Natural Woman",2
"1tNJrcVe6gwLEiZCtprs1u","12th-Freshman Summer","Dominic Fike ~ 3 Nights",2
"2ZltjIqztEpZtafc8w0I9t","12th-Freshman Summer","Childish Gambino ~ 3005",2
"2Qm98Rw4rdfvo14ZOUiZTN","12th-Freshman Summer","Peter Green ~ A Fool No More",2
"6ScJMrlpiLfZUGtWp4QIVt","12th-Freshman Summer","Lil Wayne ~ A Milli",2
"6H8j8dfwnqQgOPkBafWwhS","12th-Freshman Summer","The Weeknd ~ After Hours - The Blaze Remix",2
"66kQ7wr4d2LwwSjr7HXcyr","12th-Freshman Summer","Kendrick Lamar ~ All The Stars (with SZA)",2
"0dWOFwdXrbBUYqD9DLsoyK","12th-Freshman Summer","BROCKHAMPTON ~ BLEACH",2
"6Ozh9Ok6h4Oi1wUSLtBseN","12th-Freshman Summer","DaBaby ~ BOP",2
"2zjGJ0dChMR0KxBZS15aqo","12th-Freshman Summer","Mustard ~ Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2
"4beqJGP96ToTZbsEXDMdjl","12th-Freshman Summer","Thin Lizzy ~ Ballad Of The Hard Man",2
"6WSBZroxQaO3FYEpT2ACFH","12th-Freshman Summer","Kid Cudi ~ Baptized In Fire",2
"73IrmhGaqTEWOEOnhhbFpL","12th-Freshman Summer","Love ~ Be Thankful For What You Got",2
"2jst5B18Q3PN3rwwIfnAgp","12th-Freshman Summer","The Weeknd ~ Belong To The World",2
"1fCeXjoRExPP2qwSBh2aST","12th-Freshman Summer","Juice WRLD ~ Black & White",2
"722tgOgdIbNe3BEyLnejw4","12th-Freshman Summer","Kanye West ~ Black Skinhead",2
"42GcjriRK6srwHkfbkBqVl","12th-Freshman Summer","Kanye West ~ Blood On The Leaves",2
"6wJYhPfqk3KGhHRG76WzOh","12th-Freshman Summer","Lil Mosey ~ Blueberry Faygo",2
"0dOg1ySSI7NkpAe89Zo0b9","12th-Freshman Summer","Bruce Springsteen ~ Born in the U.S.A.",2
"0ZXia0LUmj7r0CK5YOWdTu","12th-Freshman Summer","Justin Timberlake ~ CAN'T STOP THE FEELING! (from DreamWorks Animation's """"TROLLS"""")",2
"3TGRqZ0a2l1LRblBkJoaDx","12th-Freshman Summer","Carly Rae Jepsen ~ Call Me Maybe",2
"65Hd5iqqg196Yitcmutja5","12th-Freshman Summer","Aretha Franklin ~ Chain of Fools",2
"4wVOKKEHUJxHCFFNUWDn0B","12th-Freshman Summer","Drake ~ Chicago Freestyle (feat. Giveon)",2
"79s5XnCN4TJKTVMSmOx8Ep","12th-Freshman Summer","Pop Smoke ~ Dior",2
"42zd6DYQ4o4SECmTITrM1U","12th-Freshman Summer","Meek Mill ~ Dreams and Nightmares",2
"1gVCEnryJhkdQcuC0Kbvor","12th-Freshman Summer","DaBaby ~ FIND MY WAY",2
"7p4vHnYXkxlzvfePJVpcTr","12th-Freshman Summer","Childish Gambino ~ Feels Like Summer",2
"3muBQDekYAg7jm6hDu6R0Z","12th-Freshman Summer","Tee Grizzley ~ First Day Out",2
"2QpGZOhTCHHiKmpSO9FW4h","12th-Freshman Summer","Kanye West ~ Follow God",2
"5VUe8pjwyorTVE16r2w3vO","12th-Freshman Summer","Yusuf / Cat Stevens ~ Foreigner Suite",2
"7AQim7LbvFVZJE3O8TYgf2","12th-Freshman Summer","XXXTENTACION ~ Fuck Love (feat. Trippie Redd)",2
"6ki0Gavv009DU2nBvtzzjb","12th-Freshman Summer","Jack Harlow ~ GHOST",2
"1Kp6WFxRzc0sRBmGSgIYat","12th-Freshman Summer","Logic ~ Gang Related",2
"14blxrgE0VWAgv5aF2wWmx","12th-Freshman Summer","Kanye West ~ Good Life",2
"7ugAWYnI4ZHXUfepTpOvLf","12th-Freshman Summer","Aretha Franklin ~ Good Times",2
"7uKDLztrBuHj7LRV06wh62","12th-Freshman Summer","Peter Green ~ Gotta See Her Tonight",2
"6LxSe8YmdPxy095Ux6znaQ","12th-Freshman Summer","Drake ~ Headlines",2
"6K7LggCeow2jSoRmdZ7XoX","12th-Freshman Summer","The Weeknd ~ Heartless",2
"3Ki1XRwvSJ9UREfeFldVdB","12th-Freshman Summer","Jethro Tull ~ Heavy Horses - 2003 Remaster",2
"46OFHBw45fNi7QNjSetITR","12th-Freshman Summer","Kanye West ~ Hey Mama",2
"0Ult84lvFuqNvbyXwyRQ58","12th-Freshman Summer","Clean Bandit ~ I Miss You (feat. Julia Michaels)",2
"0J3CHAStO3pNGTnYnxKZod","12th-Freshman Summer","Jimi Hendrix ~ If 6 Was 9",2
"78lgmZwycJ3nzsdgmPPGNx","12th-Freshman Summer","Led Zeppelin ~ Immigrant Song - Remaster",2
"4S4Mfvv03M1cHgIOJcbUCL","12th-Freshman Summer","Frank Ocean ~ In My Room",2
"526nHQfF4e5fqr6I2WwyVE","12th-Freshman Summer","Peter Green ~ In the Skies",2
"3ideOFeJoAq4d60mRAjDTI","12th-Freshman Summer","Peter Green ~ Just for You",2
"6PGoSes0D9eUDeeAafB2As","12th-Freshman Summer","Kendrick Lamar ~ LOVE. FEAT. ZACARI.",2
"2SAqBLGA283SUiwJ3xOUVI","12th-Freshman Summer","Drake ~ Laugh Now Cry Later (feat. Lil Durk)",2
"152lZdxL1OR0ZMW6KquMif","12th-Freshman Summer","Khalid ~ Location",2
"7xqANDRz8JFxkwfY65WISy","12th-Freshman Summer","The Weeknd ~ Loft Music",2
"75NhhYjHO43mvZgYtnXgti","12th-Freshman Summer","Avicii ~ Lonely Together (feat. Rita Ora)",2
"3Ol2xnObFdKV9pmRD2t9x8","12th-Freshman Summer","A Boogie Wit da Hoodie ~ Look Back at It",2
"4GNEqWXhKEoMyL3k5wF0r7","12th-Freshman Summer","The Rolling Stones ~ Love In Vain",2
"7umZiitjVsEjMQ6HNddpUI","12th-Freshman Summer","Joey Bada$$ ~ Love Is Only a Feeling",2
"7tGlzXJv6GD5e5qlu5YmDg","12th-Freshman Summer","Lil Wayne ~ Love Me",2
"4gbVRS8gloEluzf0GzDOFc","12th-Freshman Summer","Maroon 5 ~ Maps",2
"4EEjMyQub6tgFVshlM9j1M","12th-Freshman Summer","Jimmy Buffett ~ Margaritaville",2
"047fCsbO4NdmwCBn8pcUXl","12th-Freshman Summer","Drake ~ Marvins Room",2
"7MJfushofmm0FUTKdZkAwx","12th-Freshman Summer","A.K. ~ Middleman",2
"6TodWdTSDfzwgYynTZSvJn","12th-Freshman Summer","88rising ~ Midsummer Madness",2
"0dbTQYW3Ad1FTzIA9t90E8","12th-Freshman Summer","Lil Wayne ~ Mona Lisa (feat. Kendrick Lamar)",2
"5ry2OE6R2zPQFDO85XkgRb","12th-Freshman Summer","Drake ~ Money In The Grave (Drake ft. Rick Ross)",2
"0EHR9OObFtjlhQB8wSt1m7","12th-Freshman Summer","Lil Wayne ~ Mrs. Officer",2
"2EgB4n6XyBsuNUbuarr4eG","12th-Freshman Summer","Rich The Kid ~ New Freezer (feat. Kendrick Lamar)",2
"7eqoqGkKwgOaWNNHx90uEZ","12th-Freshman Summer","Frank Ocean ~ Nights",2
"0v9Wz8o0BT8DU38R4ddjeH","12th-Freshman Summer","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",2
"4kyjDAgSSEKrpAGks4F06Z","12th-Freshman Summer","Osibih ~ No Reason",2
"28UVhaTWdEkoHmKzwGcVE5","12th-Freshman Summer","Jethro Tull ~ Nothing to Say - 2001 Remaster",2
"5FkoSXiJPKTNyYgALRJFhD","12th-Freshman Summer","Baby Keem ~ ORANGE SODA",2
"3rbRruu8hsnbGPBra7xxh1","12th-Freshman Summer","Bryce Hase ~ Off the Planet",2
"4PhsKqMdgMEUSstTDAmMpg","12th-Freshman Summer","The Weeknd ~ Often",2
"1zi7xx7UVEFkmKfv06H8x0","12th-Freshman Summer","Drake ~ One Dance",2
"2RpXUwCytDFqZSHl6kIquB","12th-Freshman Summer","Queen ~ One Vision - Live at Wembley '86",2
"7rTzrRdc5UbvLr0gwI1J3E","12th-Freshman Summer","Lil Tecca ~ Out Of Love (feat. Internet Money)",2
"7MmG8p0F9N3C4AXdK6o6Eb","12th-Freshman Summer","Calvin Harris ~ Outside (feat. Ellie Goulding)",2
"5gNOINI5dXZVom2b36LMOd","12th-Freshman Summer","DaBaby ~ PICK UP (feat. Quavo)",2
"05RgAMGypEvqhNs5hPCbMS","12th-Freshman Summer","Van Halen ~ Panama - 2015 Remaster",2
"6nek1Nin9q48AVZcWs9e9D","12th-Freshman Summer","Coldplay ~ Paradise",2
"0lwafb9HOIaXQVqbRkbEqs","12th-Freshman Summer","Yusuf / Cat Stevens ~ Peace Train",2
"71jzSTkT0F0w1v4moZIDyc","12th-Freshman Summer","2Pac ~ Picture Me Rollin'",2
"2QeQNF182V61Im0QpjdVta","12th-Freshman Summer","Travis Scott ~ Pornography",2
"4QhWbupniDd44EDtnh2bFJ","12th-Freshman Summer","Frank Ocean ~ Pyramids",2
"0Y0TOsE1q11qgbi7c5WZsG","12th-Freshman Summer","Meek Mill ~ R.I.C.O. (feat. Drake)",2
"0Epl79nHvdyTdZRAiWpJah","12th-Freshman Summer","Kid Cudi ~ REVOFEV",2
"7ytR5pFWmSjzHJIeQkgog4","12th-Freshman Summer","DaBaby ~ ROCKSTAR (feat. Roddy Ricch)",2
"3s4U7OHV7gnj42VV72eSZ6","12th-Freshman Summer","Clean Bandit ~ Rather Be (feat. Jess Glynne)",2
"25oOaleife6E2MIKmFkPvg","12th-Freshman Summer","Young Thug ~ Relationship (feat. Future)",2
"36YCdzT57us0LhDmCYtrNE","12th-Freshman Summer","The Weeknd ~ Rockin'",2
"3FDrI0FLKzrYQiWxPhqV2W","12th-Freshman Summer","Calvin Harris ~ Rollin (feat. Future & Khalid)",2
"4p9NsrEWOGReSmSzlx9X2g","12th-Freshman Summer","Paul Simon ~ Run That Body Down",2
"7GwYENSg87oERcW0Wacd6m","12th-Freshman Summer","Gunna ~ SKYBOX",2
"7foypmc7KZyU716Yv63BPe","12th-Freshman Summer","Huncho Jack ~ Saint",2
"5bJ1DrEM4hNCafcDd1oxHx","12th-Freshman Summer","Mac Miller ~ Self Care",2
"7qiZfU4dY1lWllzX7mPBI3","12th-Freshman Summer","Ed Sheeran ~ Shape of You",2
"5eEj1vkMIqtmvaTk7cS4UC","12th-Freshman Summer","Lil Wayne ~ She Will",2
"4mU5iXHeLgbR94siF7p1sY","12th-Freshman Summer","The Weeknd ~ Six Feet Under",2
"4wCmqSrbyCgxEXROQE6vtV","12th-Freshman Summer","Gotye ~ Somebody That I Used To Know",2
"5kkaSMcf4BFlhRRICCKZb6","12th-Freshman Summer","Pop Smoke ~ Something Special",2
"1ZIvom9TcFbo37xplCZRH1","12th-Freshman Summer","Jethro Tull ~ Son - 2001 Remaster",2
"7e0nXDIIa6hFqI4HmuanLP","12th-Freshman Summer","Logic ~ Soul Food II",2
"5ravc2aiNoYmu9m37diYXW","12th-Freshman Summer","Roddy Ricch ~ Start Wit Me (feat. Gunna)",2
"0qOnSQQF0yzuPWsXrQ9paz","12th-Freshman Summer","Gym Class Heroes ~ Stereo Hearts (feat. Adam Levine)",2
"1wJRveJZLSb1rjhnUHQiv6","12th-Freshman Summer","A Boogie Wit da Hoodie ~ Swervin (feat. 6ix9ine)",2
"5DH7nDryMhpixm4G4B7RP9","12th-Freshman Summer","Billy Joel ~ The Longest Time",2
"1JRnFUNXBUxn23eQaqLtp4","12th-Freshman Summer","Queen ~ Tie Your Mother Down - Live at Wembley '86",2
"2bJvI42r8EF3wxjOuDav4r","12th-Freshman Summer","Pitbull ~ Time of Our Lives",2
"5hfpu8saHLGedbHRtNCYjm","12th-Freshman Summer","Machine Gun Kelly ~ Trap Paris (feat. Quavo & Ty Dolla $ign)",2
"0ZKTVJio4Oap9foLm3bh7M","12th-Freshman Summer","Peter Green ~ Tribal Dance",2
"4U45aEWtQhrm8A5mxPaFZ7","12th-Freshman Summer","Billy Joel ~ Vienna",2
"1mea3bSkSGXuIRvnydlB5b","12th-Freshman Summer","Coldplay ~ Viva La Vida",2
"1Faq8G2y56A8fRv7HsLq25","12th-Freshman Summer","NAV ~ Wanted You (feat. Lil Uzi Vert)",2
"7mEUjhl6aTztdHCrxoTgBG","12th-Freshman Summer","Kanye West ~ Wash Us In The Blood",2
"6qspW4YKycviDFjHBOaqUY","12th-Freshman Summer","TLC ~ Waterfalls",2
"0RzhMHIsFMbOGh0oWDvNNK","12th-Freshman Summer","ABBA ~ Waterloo",2
"29U7stRjqHU6rMiS8BfaI9","12th-Freshman Summer","Louis Armstrong ~ What A Wonderful World",2
"46ymJU8Bt4i3nj91UV1WPk","12th-Freshman Summer","Lil Wayne ~ With You",2
"2Gy7qnDwt8Z3MNxqat4CsK","12th-Freshman Summer","The Beach Boys ~ Wouldn't It Be Nice",2
"4LmAnpjlhWTahvRkYR8xJa","12th-Freshman Summer","ScHoolboy Q ~ X (with 2 Chainz & Saudi)",2
"7GX5flRQZVHRAGd6B4TmDO","12th-Freshman Summer","Lil Uzi Vert ~ XO Tour Llif3",2
"7pas6O1LYbaeChEFQBhPFU","12th-Freshman Summer","Travis Scott ~ coordinate",2
"6wwruKU956ldDyz55DZTt1","12th-Freshman Summer","Travis Scott ~ first take",2
"7wdzLe2Gsx1RGqbvYZHASz","12th-Freshman Summer","Kendrick Lamar ~ i",2
"6QvxTX9zvo4u7XhP9vOP3n","12th-Freshman Summer","Kendrick Lamar ~ untitled 07 | levitate",2
"5FQazQxWUHsJ8QDaXLdFzR","8th Grade","Kesha ~ Blow",2
"0QIYINh2AwmOmdu8CRYvlw","8th Grade","Knife Party ~ Bonfire",2
"34hoCwSsssai61QCqzGYtX","8th Grade","blink-182 ~ Bored To Death",2
"6RsWqX8zABZLhZydXxEFOm","8th Grade","The Weeknd ~ Can't Feel My Face",2
"1i1fxkWeaMmKEB4T7zqbzK","8th Grade","The Chainsmokers ~ Don't Let Me Down",2
"2mCF8L0brIs88eH6Kf2h9p","8th Grade","Jonas Blue ~ Fast Car",2
"1sx4GRirvsRPocH3W04e5a","8th Grade","Kiiara ~ Feels",2
