"Season","Album","Plays"
"Fall","Childish Gambino ~ Camp",2
"Fall","Saint Parrish, Mick Jenkins ~ Can You Tell me? - Single",2
"Fall","Drake ~ Care Package",2
"Fall","The Underachievers ~ Cellar Door: Terminus Ut Exordium",2
"Fall","Freddie Dredd ~ Cha Cha - Single",2
"Fall","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz ~ Champions - Single",2
"Fall","Haiti Babii ~ Change Ya Life - Single",2
"Fall","Rob $tone ~ Chill Bill (feat. J. Davi$ & Spooks) - Single",2
"Fall","Chris Brown ~ Chris Brown",2
"Fall","Michael Buble ~ Christmas (Deluxe 10th Anniversary Edition)",2
"Fall","Flo Rida ~ Club Can't Handle Me - Single",2
"Fall","Elton John, Dua Lipa ~ Cold Heart (PNAU Remix) - Single",2
"Fall","Culture Club ~ Colour By Numbers",2
"Fall","The Vaccines ~ Come Of Age",2
"Fall","Ab-Soul ~ Control System",2
"Fall","Conway ~ Conway",2
"Fall","Creedence Clearwater Revival ~ Cosmo's Factory",2
"Fall","Kendrick Lamar ~ County Building Blues - Single",2
"Fall","Katy Perry ~ Cozy Little Christmas - Single",2
"Fall","ICECOLDBISHOP ~ Creep (feat. Mick Jenkins) - Single",2
"Fall","Drop City Yacht Club ~ Crickets",2
"Fall","Lil Jon ~ Crunk Rock",2
"Fall","Bonus Points ~ Cup of Joe - Single",2
"Fall","Aries ~ DITTO - Single",2
"Fall","Gunna ~ DRIP SEASON 4EVER",2
"Fall","Ariana Grande ~ Dangerous Woman",2
"Fall","From First to Last ~ Dear Diary, My Teen Angst Has a Body Count",2
"Fall","High On Fire ~ Death Is This Communion",2
"Fall","Panic! At the Disco ~ Death of a Bachelor",2
"Fall","Head Automatica ~ Decadence",2
"Fall","Gorillaz ~ Demon Days",2
"Fall","The Anniversary ~ Designing a Nervous Breakdown",2
"Fall","Tinie Tempah ~ Disc-Overy",2
"Fall","Kent Jones ~ Don't Mind - Single",2
"Fall","Maroon 5 ~ Don't Wanna Know (feat. Kendrick Lamar) - Single",2
"Fall","Donny Hathaway ~ Donny Hathaway",2
"Fall","Don Toliver ~ Donny Womack",2
"Fall","Fergie ~ Double Dutchess (Deluxe Visual Experience)",2
"Fall","OneRepublic ~ Dreaming Out Loud",2
"Fall","Beck ~ Dreams - Single",2
"Fall","Pusha T ~ Drug Dealers Anonymous (feat. JAY Z) - Single",2
"Fall","Seafood Sam ~ Du-Rag Dreams",2
"Fall","Rio Da Yung Og, RMC Mike ~ Dum and Dumber Too",2
"Fall","The Rapture ~ Echoes",2
"Fall","Elvis Presley ~ Elvis' Christmas Album",2
"Fall","Portugal. The Man ~ Evil Friends",2
"Fall","Whitney Houston ~ Exhale",2
"Fall","The Watts 103rd Street Rhythm Band, Charles Wright ~ Express Yourself",2
"Fall","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright ~ Express Yourself: The Best of Charles Wright and the Watts 103rd Street Rhythm Band",2
"Fall","6ix9ine ~ FEFE (feat. Nicki Minaj & Murda Beatz) - Single",2
"Fall","sober rob, Ramzoid ~ Fade - Single",2
"Fall","Trevor Daniel ~ Falling - Single",2
"Fall","Britney Spears ~ Femme Fatale",2
"Fall","REASON ~ Flick It Up (feat. Ab-Soul) - Single",2
"Fall","Arctic Monkeys ~ Fluorescent Adolescent",2
"Fall","Tems ~ For Broken Ears",2
"Fall","Jalen Santoy ~ Foreplay - Single",2
"Fall","Chris Brown ~ Forever",2
"Fall","Protest the Hero ~ Fortress",2
"Fall","Riton, Nightcrawlers ~ Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit] - Single",2
"Fall","Fall Out Boy ~ From Under the Cork Tree",2
"Fall","Thursday ~ Full Collapse",2
"Fall","Wiz Khalifa ~ Furious 7 (Original Motion Picture Soundtrack)",2
"Fall","Jason Derulo ~ Future History",2
"Fall","Steve Lacy ~ Gemini Rights",2
"Fall","The Knack ~ Get the Knack",2
"Fall","Christian TV ~ Girlfriend Pop",2
"Fall","Pitbull ~ Global Warming",2
"Fall","King Los ~ God, Money, War",2
"Fall","Bastille ~ Good Grief (Don Diablo Remix) - Single",2
"Fall","DJ Khaled, Calvin Harris ~ Grateful",2
"Fall","Heart ~ Greatest Hits / Live",2
"Fall","Queen, David Bowie ~ Greatest Hits I, II & III: The Platinum Collection",2
"Fall","Grouplove ~ Grouplove",2
"Fall","Neon Trees ~ Habits",2
"Fall","Andrew Gold ~ Halloween Howls: Fun & Scary Music",2
"Fall","Vince Staples ~ Hell Bound (Ad 01) - Single",2
"Fall","JAY-Z ~ Hip-Hop Classics, Vol. 2",2
"Fall","Daft Punk ~ Homework",2
"Fall","Beastie Boys ~ Hot Sauce Committee, Pt. Two",2
"Fall","G Herbo ~ Humble Beast",2
"Fall","Lil Wayne ~ I Am Not a Human Being II",2
"Fall","Beyonce ~ I Am... Sasha Fierce",2
"Fall","SZA ~ I Hate U - Single",2
"Fall","Jamie xx ~ I Know There's Gonna Be (Good Times) [Remixes]",2
"Fall","EST Gee ~ I Still Dont Feel Nun",2
"Fall","Skee-Lo ~ I Wish",2
"Fall","At the Drive-In ~ In / Casino / Out",2
"Fall","Frank Ocean ~ In My Room - Single",2
"Fall","Foo Fighters ~ In Your Honor",2
"Fall","Capital Cities ~ In a Tidal Wave of Mystery",2
"Fall","Portugal. The Man ~ In the Mountain In the Cloud",2
"Fall","Zooey Deschanel, Ingrid Michaelson ~ Ingrid Michaelson's Songs for the Season",2
"Fall","21 Savage ~ Issa Album",2
"Fall","Maroon 5 ~ It Won't Be Soon Before Long",2
"Fall","Pusha T ~ It's Almost Dry",2
"Fall","Fetty Wap ~ Jimmy Choo - Single",2
"Fall","Wes Walker, Dyl ~ Jordan Belfort - Single",2
"Fall","Zayion McCall, Zay Hilfigerrr ~ Juju on That Beat (TZ Anthem) - Single",2
"Fall","Justin Timberlake ~ Justified",2
"Fall","Radiohead ~ KID A MNESIA",2
"Fall","Pusha T, Kanye West, Big Sean, 2 Chainz ~ Kanye West Presents Good Music Cruel Summer",2
"Fall","Radiohead ~ Kid A",2
"Fall","Knxwledge ~ Klouds",2
"Fall","Lil Wayne ~ Krazy - Single",2
"Fall","Smallpools ~ LOVETAP!",2
"Fall","Asher Roth ~ Last Man Standing (feat. Akon) - Single",2
"Fall","Something Corporate ~ Leaving Through the Window",2
"Fall","Led Zeppelin ~ Led Zeppelin IV (Remastered)",2
"Fall","The Beatles ~ Let It Be",2
"Fall","The Notorious B.I.G. ~ Life After Death",2
"Fall","Ski Mask the Slump God ~ Life Is Short - Single",2
"Fall","Problem ~ Like Whaaat (feat. Bad Lucc) - Single",2
"Fall","Flux Pavilion ~ Lines in Wax",2
"Fall","Big Sean ~ Living Single (feat. Chance the Rapper & Jeremih) - Single",2
"Fall","Taking Back Sunday ~ Louder Now",2
"Fall","BROCKBEATS ~ Lunch Time Sleeps",2
"Fall","M.C. Breed, DFC ~ MC Breed & DFC",2
"Fall","Brent Faiyaz ~ MERCEDES - Single",2
"Fall","MKTO ~ MKTO",2
"Fall","The Beatles ~ Magical Mystery Tour",2
"Fall","Skrillex, Damian """"Jr. Gong"""" Marley ~ Make It Bun Dem After Hours (Remixes)",2
"Fall","bLAck pARty ~ Mango",2
"Fall","Mariah Carey ~ Me. I Am Mariah.The Elusive Chanteuse",2
"Fall","AWOLNATION ~ Megalithic Symphony",2
"Fall","Elton John, Ed Sheeran ~ Merry Christmas - Single",2
"Fall","Sheck Wes ~ Mo Bamba - Single",2
"Fall","Dillon Francis, DJ Snake ~ Money Sucks, Friends Rule",2
"Fall","The Weeknd, Swedish House Mafia ~ Moth To A Flame - Single",2
"Fall","Lil Pump ~ Multi Millionaire (feat. Lil Uzi Vert) - Single",2
"Fall","Ghost Town DJs ~ My Boo (Hitman's Club Mix) - Single",2
"Fall","The Weeknd ~ My Dear Melancholy,",2
"Fall","Carrie Underwood ~ My Gift",2
"Fall","Route 94 ~ My Love (feat. Jess Glynne) - Single",2
"Fall","T-Wayne ~ Nasty Freestyle - Single",2
"Fall","Juicy J ~ Neighbor (feat. Travis Scott) - Single",2
"Fall","Nena ~ Nena",2
"Fall","Tujamo, Steve Aoki, Chris Lake ~ Neon Future I",2
"Fall","Kenny Beats, 03 Greedo ~ Netflix & Deal",2
"Fall","Jerreau ~ Never How You Plan",2
"Fall","Trevor Daniel ~ Nicotine",2
"Fall","Yuno ~ No Going Back - Single",2
"Fall","Lilskrt4k ~ No Play - Single",2
"Fall","Lil Skies ~ No Rest - Single",2
"Fall","Mike Dimes ~ No Trends - Single",2
"Fall","David Guetta ~ Nothing But the Beat 2.0",2
"Fall","Frank Sinatra ~ Nothing But the Best (Remastered)",2
"Fall","Rio Da Yung Og ~ Numbers (feat. RMC Mike) - Single",2
"Fall","Kansas ~ OCC Rocks",2
"Fall","Tyler, The Creator ~ OKRA - Single",2
"Fall","Baby Keem ~ ORANGE SODA - Single",2
"Fall","Oh Wonder ~ Oh Wonder",2
"Fall","Shout Out Louds ~ One Tree Hill, Vol. 2: Friends With Benefit (Music from the WB Television Series)",2
"Fall","MGMT ~ Oracular Spectacular",2
"Fall","Maroon 5 ~ Overexposed",2
"Fall","G Herbo ~ PTSD",2
"Fall","Isaiah Rashad, Bando. ~ Payday - Single",2
"Fall","NF ~ Perception",2
"Fall","NAV, Metro Boomin ~ Perfect Timing",2
"Fall","Rae Sremmurd ~ Perplexing Pegasus - Single",2
"Fall","Doris Day ~ Personal Christmas Collection",2
"Fall","Neon Trees ~ Picture Show",2
"Fall","Powers Pleasant ~ Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami) - Single",2
"Fall","John Denver ~ Poems, Prayers & Promises",2
"Fall","Lil Yachty ~ Poland - Single",2
"Fall","Drake ~ Pop Style (feat. The Throne) - Single",2
"Fall","Mr. Mister ~ Power Ballads: All Out of Love",2
"Fall","Addivt ~ Problems - Single",2
"Fall","Eartha Kitt ~ Purrfect - The Ultimate Collection",2
"Fall","Aries ~ RACECAR - Single",2
"Fall","whiterosemoxie, PmBata ~ RFGL - Single",2
"Fall","P!nk ~ Raise Your Glass - Single",2
"Fall","Daft Punk ~ Random Access Memories",2
"Fall","Digable Planets ~ Reachin' (A New Refutation of Time and Space)",2
"Fall","Matt Mems ~ Red Lights (feat. Aries) - Single",2
"Fall","Ludacris ~ Release Therapy",2
"Fall","Diplo ~ Revolution",2
"Fall","Ben E. King ~ Rhino Hi-Five: Ben E. King",2
"Fall","Sam Be Yourself ~ Rhythm + Flow: Music Videos Episode (Music from the Netflix Original Series)",2
"Fall","Ricky Martin ~ Ricky Martin",2
"Fall","Maxine Nightingale ~ Right Back Where We Started from (Higher State Mix)",2
"Fall","Drake ~ Right Hand - Single",2
"Fall","Survivor ~ Rocky IV (Original Motion Picture Soundtrack)",2
"Fall","Mac Dre ~ Ronald Dregan: Dreganomics",2
"Fall","Roc Marciano ~ Rosebudd's Revenge",2
"Fall","Aries ~ SAYONARA - Single",2
"Fall","SOB X RBE ~ SOB X RBE",2
"Fall","Olivia Rodrigo ~ SOUR",2
"Fall","Darude ~ Sandstorm",2
"Fall","Train ~ Save Me, San Francisco",2
"Fall","Fall Out Boy ~ Save Rock and Roll",2
"Fall","The Starting Line ~ Say It Like You Mean It",2
"Fall","Lynyrd Skynyrd ~ Second Helping",2
"Fall","Rainbow Kitten Surprise ~ Seven + Mary",2
"Fall","Jet ~ Shaka Rock",2
"Fall","Cyndi Lauper ~ She's So Unusual",2
"Fall","Blaqbonez ~ Shut Up - Single",2
"Fall","BlocBoy JB ~ Simi",2
"Fall","Big Sean ~ Single Again - Single",2
"Fall","TM88 ~ Slayerr (feat. Lil Uzi Vert) - Single",2
"Fall","Gunna ~ Sold Out Dates (feat. Lil Baby) - Single",2
"Fall","Social Distortion ~ Somewhere Between Heaven and Hell",2
"Fall","Maroon 5 ~ Songs About Jane",2
"Fall","Stevie Wonder ~ Songs in the Key of Life",2
"Fall","The Beach Boys ~ Sounds Of Summer: The Very Best Of The Beach Boys",2
"Fall","Spanky & Our Gang ~ Spanky & Our Gang",2
"Fall","Saves The Day ~ Stay What You Are",2
"Fall","MAX, Joey Bada$$ ~ Still New York - Single",2
"Fall","3OH!3 ~ Streets of Gold",2
"Fall","Kelly Clarkson ~ Stronger",2
"Fall","The Archies ~ Sugar, Sugar",2
"Fall","Kehlani ~ Suicide Squad: The Album",2
"Fall","Tiesto, Dzeko ~ Summer Feelin",2
"Fall","A$AP Rocky ~ Sundress - Single",2
"Fall","Bryce Vine ~ Sunflower Seeds - Single",2
"Fall","meltycanon, Mick Jenkins, CANCEL CULTURE ~ Super8 - Single",2
"Fall","The Trashmen ~ Surfin' Bird",2
"Fall","Jason Derulo ~ Swalla (feat. Nicki Minaj & Ty Dolla $ign) - Single",2
"Fall","Yolanda Be Cool, DCUP ~ Sweat It Out! Classics",2
"Fall","The Weeknd ~ Take My Breath - Single",2
"Fall","Stevie Wonder ~ Talking Book",2
"Fall","Kaash Paige ~ Teenage Fever",2
"Fall","MadeinTYO ~ Thank You, Mr. Tokyo",2
"Fall","HeathisHuman ~ The Addams Family (Original Motion Picture Soundtrack)",2
"Fall","Thrice ~ The Artist in the Ambulance",2
"Fall","The Beach Boys ~ The Beach Boys Today!",2
"Fall","The Beach Boys ~ The Beach Boys' Christmas Album",2
"Fall","Black Eyed Peas ~ The Beginning",2
"Fall","Pentatonix ~ The Best of Pentatonix Christmas",2
"Fall","The Spencer Davis Group ~ The Best of the Spencer Davis Group",2
"Fall","3 Doors Down ~ The Better Life",2
"Fall","Frank Sinatra ~ The Christmas Collection",2
"Fall","Frank Sinatra ~ The Classic Christmas Album",2
"Fall","Perry Como ~ The Classic Christmas Album (Remastered)",2
"Fall","The Fray ~ The Collection",2
"Fall","Avicii ~ The Days/Nights",2
"Fall","Brand New ~ The Devil and God Are Raging Inside Me",2
"Fall","The Isley Brothers ~ The Essential Isley Brothers",2
"Fall","Redbone ~ The Essential Redbone",2
"Fall","Toto ~ The Essential Toto",2
"Fall","Van Morrison ~ The Essential Van Morrison",2
"Fall","PnB Rock, Kodak Black, A Boogie wit da Hoodie ~ The Fate of the Furious: The Album",2
"Fall","Jazz Cartier ~ The Fleur Print",2
"Fall","No Fun Haus ~ The Girl That Didn't Exist - Single",2
"Fall","Mack Papi ~ The Golden Child",2
"Fall","Trip Lee ~ The Good Life",2
"Fall","Kendrick Lamar ~ The Heart Part 5 - Single",2
"Fall","Alex Clare ~ The Lateness of the Hour",2
"Fall","A Tribe Called Quest ~ The Low End Theory",2
"Fall","Queen ~ The Miracle",2
"Fall","The Citizens of Halloween ~ The Nightmare Before Christmas (Original Motion Picture Soundtrack)",2
"Fall","Bobby """"Boris"""" Pickett & The Crypt-Kickers ~ The Original Monster Mash",2
"Fall","Josh Groban ~ The Polar Express (Soundtrack from the Motion Picture)",2
"Fall","Mineral ~ The Power of Failing",2
"Fall","The Runaways ~ The Runaways",2
"Fall","The Script ~ The Script",2
"Fall","Q ~ The Shave Experiment",2
"Fall","Hawthorne Heights ~ The Silence In Black and White (Re-Issue)",2
"Fall","Quinn XCII ~ The Story of Us",2
"Fall","The Beatles ~ The U.S. Albums",2
"Fall","The Seekers ~ The Ultimate Collection",2
"Fall","Frankie Valli & The Four Seasons ~ The Very Best of Frankie Valli and the Four Seasons",2
"Fall","Russ ~ There's Really A Wolf",2
"Fall","Celine Dion ~ These Are Special Times",2
"Fall","Underoath ~ They're Only Chasing Safety",2
"Fall","My Chemical Romance ~ Three Cheers for Sweet Revenge",2
"Fall","Theophilus London ~ Timez Are Weird These Days",2
"Fall","Death Cab for Cutie ~ Transatlanticism",2
"Fall","DVBBS, Borgeous ~ Tsunami - Single",2
"Fall","Lil Jon, DJ Snake ~ Turn Down for What - Single",2
"Fall","Drake ~ Two Birds, One Stone - Single",2
"Fall","Billy Preston ~ Ultimate Collection: Billy Preston",2
"Fall","Bad Bunny ~ Un Verano Sin Ti",2
"Fall","Van Halen ~ Van Halen",2
"Fall","Victorious Cast ~ Victorious (Music from the Hit TV Show) [feat. Victoria Justice]",2
"Fall","Coldplay ~ Viva la Vida (Prospekt's March Edition)",2
"Fall","Eminem ~ Walk On Water (feat. Beyonce) - Single",2
"Fall","Empire of the Sun ~ Walking On a Dream (Special Edition)",2
"Fall","Cl4pers ~ Want Me (feat. Noevdv) - Single",2
"Fall","Thursday ~ War All the Time",2
"Fall","Five Finger Death Punch ~ War Is the Answer",2
"Fall","Roc Marciano ~ Warm Hennessy",2
"Fall","Kendrick Lamar ~ We Run L.A.",2
"Fall","Finch ~ What It Is to Burn",2
"Fall","Kelly Clarkson, Ariana Grande ~ When Christmas Comes Around...",2
"Fall","The Backseat Lovers ~ When We Were Friends",2
"Fall","The All-American Rejects ~ When the World Comes Down",2
"Fall","Cris Cab ~ Where I Belong",2
"Fall","Surfaces ~ Where the Light Is",2
"Fall","G Herbo ~ Who Run It (Remix) [feat. Lil Uzi Vert] - Single",2
"Fall","Bakar ~ Will You Be My Yellow?",2
"Fall","Grover Washington, Jr., Bill Withers ~ Winelight",2
"Fall","V.I.C. ~ Wobble",2
"Fall","Phoenix ~ Wolfgang Amadeus Phoenix",2
"Fall","NxWorries ~ Yes Lawd! Remixes",2
"Fall","Phony Ppl ~ Yesterday's Tomorrow",2
"Fall","Hotel St. George ~ Yippee!!!",2
"Fall","MadeinTYO ~ You Are Forgiven",2
"Fall","Gwen Stefani ~ You Make It Feel Like Christmas (Deluxe Edition - 2020)",2
"Fall","Russ ~ ZOO",2
"Fall","Arden Jones ~ age tape 3 - Single",2
"Spring","Tay-K ~ #SantanaWorld (+)",2
"Spring","Alessandra Amoroso ~ 10",2
"Spring","Mick Jenkins, Isaac Zale ~ 10 Gallons - Single",2
"Spring","Telekinesis ~ 12 Desperate Straight Lines",2
"Spring","A Boogie wit da Hoodie ~ 24 Hours (feat. Lil Durk) - Single",2
"Spring","Denzel Curry ~ 32 Zel / Planet Shrooms",2
"Spring","645AR ~ 4 Da Trap - Single",2
"Spring","Lil Nas X ~ 7",2
"Spring","Dynamicduo, DJ Premier ~ A Giant Step - Single",2
"Spring","Coldplay ~ A Head Full of Dreams",2
"Spring","Lou Bega ~ A Little Bit of Mambo",2
"Spring","Cosmo Pyke ~ A Piper For Janet",2
"Spring","Coldplay ~ A Rush of Blood to the Head",2
"Spring","LINKIN PARK ~ A Thousand Suns",2
"Spring","Counting Crows ~ Accidentally In Love - Single",2
"Spring","Tay B ~ Afnc -",2
"Spring","RJD2, Dean Martin ~ Ain't That a Kick In the Head (RJD2 Remix) - Single",2
"Spring","Snakehips ~ All My Friends (feat. Tinashe & Chance The Rapper) - Single",2
"Spring","Jay Sean ~ All or Nothing",2
"Spring","Don McLean ~ American Pie",2
"Spring","Kota the Friend ~ Anything.",2
"Spring","Steve Lacy ~ Apollo XXI",2
"Spring","whiterosemoxie ~ Applause - Single",2
"Spring","The Jimi Hendrix Experience ~ Are You Experienced",2
"Spring","Tory Lanez ~ B.L.O.W. - Single",2
"Spring","Kota the Friend ~ B.Q.E (feat. Joey Bada$$ & Bas) - Single",2
"Spring","KAYTRANADA ~ BUBBA",2
"Spring","Baby Smoove ~ Baby",2
"Spring","Bahamas ~ Bahamas is Afie",2
"Spring","We Are Scientists ~ Barbara",2
"Spring","2 Chainz ~ Based On a T.R.U. Story",2
"Spring","Will Smith ~ Big Willie Style",2
"Spring","Sir, D Smoke ~ Black Habits",2
"Spring","Sada Baby ~ Bloxk Party (feat. Drego) - Single",2
"Spring","Metro Boomin ~ Blue Pill (feat. Travis Scott) - Single",2
"Spring","twenty one pilots ~ Blurryface",2
"Spring","Genghis Tron ~ Board Up the House",2
"Spring","Bas ~ Boca Raton (feat. A$AP Ferg) - Single",2
"Spring","The Notorious B.I.G. ~ Born Again",2
"Spring","Bruce Springsteen ~ Born In the U.S.A.",2
"Spring","Carnage ~ Bricks (feat. Migos) - Single",2
"Spring","Mr. Mister ~ Broken Wings",2
"Spring","Yogi ~ Burial",2
"Spring","The Black Crowes ~ By Your Side",2
"Spring","Ty Dolla $ign ~ By Yourself (feat. Bryson Tiller, Jhene Aiko & Mustard) [Remix] - Single",2
"Spring","Aries ~ CAROUSEL - Single",2
"Spring","Peter CottonTale ~ CATCH",2
"Spring","Bazzi ~ COSMIC",2
"Spring","Diplo ~ California",2
"Spring","Ty Dolla $ign ~ Campaign",2
"Spring","DRAM ~ Cash Machine - Single",2
"Spring","Crystal Fighters ~ Cave Rave",2
"Spring","Jimmy Buffett ~ Changes In Latitudes, Changes In Attitudes",2
"Spring","Benny Benassi ~ Cinema (Remixes) [feat. Gary Go], Pt. 2",2
"Spring","The Growlers ~ City Club",2
"Spring","O.T. Genasis ~ CoCo - Single",2
"Spring","Elton John, Dua Lipa ~ Cold Heart (PNAU Remix) - Single",2
"Spring","Kevin Garrett ~ Coloring - Single",2
"Spring","The Vaccines ~ Come Of Age",2
"Spring","The B-52's ~ Cosmic Thing",2
"Spring","ICECOLDBISHOP ~ Creep (feat. Mick Jenkins) - Single",2
"Spring","Lil Skies ~ Creeping (feat. Rich the Kid) - Single",2
"Spring","Marble ~ Criminal Russia",2
"Spring","Lizzo ~ Cuz I Love You",2
"Spring","Swae Lee ~ Dance Like No One's Watching - Single",2
"Spring","Mustard ~ Dangerous World (feat. Travis Scott & YG) - Single",2
"Spring","Nickelback ~ Dark Horse",2
"Spring","Frank Ocean ~ Dear April (Side A - Acoustic) - Single",2
"Spring","Crab Lord ~ Dedication (feat. Lil Naturr) - Single",2
"Spring","Luis Fonsi, Daddy Yankee ~ Despacito (feat. Justin Bieber) [Remix] - Single",2
"Spring","Big Sean ~ Detroit 2 (Deluxe Video Version)",2
"Spring","Famous Dex ~ Dexter's Laboratory",2
"Spring","Drake ~ Diplomatic Immunity - Single",2
"Spring","Sia, Angel Haze ~ Dirty Gold",2
"Spring","Swedish House Mafia ~ Don't You Worry Child (feat. John Martin)",2
"Spring","Kiss ~ Double Platinum",2
"Spring","Calvin Priice ~ Downtown Love - Single",2
"Spring","Heart ~ Dreamboat Annie",2
"Spring","King Louie ~ Drilluminati",2
"Spring","Famous Dex ~ Drip from My Walk - Single",2
"Spring","Future ~ EVOL",2
"Spring","Bruno Major ~ Easily - Single",2
"Spring","Since99 ~ Easily Influenced",2
"Spring","Black Eyed Peas ~ Elephunk",2
"Spring","Empire Cast ~ Empire: The Complete Season 1",2
"Spring","DJ Snake ~ Encore",2
"Spring","Calboy ~ Envy Me - Single",2
"Spring","Sia ~ Everyday Is Christmas",2
"Spring","Busta Rhymes ~ Extinction Level Event 2: The Wrath of God",2
"Spring","Earl Sweatshirt ~ FEET OF CLAY",2
"Spring","Michael Da Vinci ~ Fake Trill (feat. Isaiah Rashad) - Single",2
"Spring","Bonnie Tyler ~ Faster Than the Speed of Night",2
"Spring","DJ Khaled ~ Father of Asahd",2
"Spring","Arctic Monkeys ~ Favourite Worst Nightmare",2
"Spring","Ty Dolla $ign ~ Featuring Ty Dolla $ign",2
"Spring","Saba ~ Few Good Things",2
"Spring","Nic D ~ Fine Apple - Single",2
"Spring","Mick Jenkins, Charlie Sloth ~ Fire in the Booth, Pt. 1 - Single",2
