"Season","Album","Plays"
"Summer","Clean Bandit ~ Tick Tock (feat. 24kGoldn)",1
"Summer","Brett Young ~ Ticket To L.A.",1
"Summer","Gryffin ~ Tie Me Down (with Elley Duhe)",1
"Summer","Desiigner ~ Tiimmy Turner",1
"Summer","THEY. ~ Til I Die",1
"Summer","Emily James ~ Til the Morning",1
"Summer","NURKO ~ Till the End",1
"Summer","Zambonini ~ Timber",1
"Summer","Taylor Ray Holbrook ~ Times We Had (feat. Colt Ford & Charlie Farley)",1
"Summer","DVBBS ~ Tinted Eyes (feat. blackbear & 24kGoldn)",1
"Summer","Tanishk Bagchi ~ Tip Tip (From """"Sooryavanshi"""")",1
"Summer","David Guetta ~ Titanium (feat. Sia)",1
"Summer","Michael Buble ~ To Be Loved",1
"Summer","The Cinematic Orchestra ~ To Believe",1
"Summer","J Lisk ~ To California",1
"Summer","Leonard Anderson ~ To Jan",1
"Summer","Kota the Friend ~ To Kill A Sunrise",1
"Summer","CNCO ~ Toa la Noche",1
"Summer","Sia ~ Together (F9 Remixes)",1
"Summer","Lofi Fruits Music ~ Tokyo Early Morning Cafe",1
"Summer","Tyla Yaweh ~ Tommy Lee (feat. SAINt JHN & Post Malone)",1
"Summer","Marshmello ~ Tongue Tied (with YUNGBLUD & blackbear)",1
"Summer","Enrique Iglesias ~ Tonight (I'm Fuckin' You)",1
"Summer","Danny Padilla ~ Too Bad",1
"Summer","Louis The Child ~ Too Close (with Wrabel)",1
"Summer","Tyga ~ Too Fast (feat. Mozzy)",1
"Summer","Goody Grace ~ Too High (feat. Jesse)",1
"Summer","Ouse ~ Too Many Problems",1
"Summer","Ouse ~ Too Many Problems (feat. Powfu)",1
"Summer","Ethan DeRose ~ Too Young",1
"Summer","Sri Krishna ~ Toofan (From """"Kgf Chapter 2"""")",1
"Summer","YG ~ Toot It And Boot It",1
"Summer","Risto Carto ~ Top Quark",1
"Summer","NLE Choppa ~ Top Shotta",1
"Summer","Thomston ~ Topograph",1
"Summer","The Album Leaf ~ Torey's Distraction - Original Soundtrack",1
"Summer","Christian Kuria ~ Toroka",1
"Summer","Skydown ~ Tose Naina Flip",1
"Summer","Two Door Cinema Club ~ Tourist History",1
"Summer","Chilled Almond ~ Traitor",1
"Summer","SHAED ~ Trampoline (with ZAYN)",1
"Summer","ODIE ~ Trance Dance",1
"Summer","Amelie Doret ~ Transitions",1
"Summer","SAINt JHN ~ Trap (feat. Lil Baby)",1
"Summer","PnB Rock ~ TrapStar Turnt PopStar",1
"Summer","Lil Keed ~ Trapped On Cleveland 2",1
"Summer","Lil Keed ~ Trapped On Cleveland 3",1
"Summer","Kaiser Hulenstadt ~ Traumlandschaft",1
"Summer","Leslie Miles ~ Treading Lightly",1
"Summer","Hiroko Murakami ~ Trei",1
"Summer","Monica ~ Trenches",1
"Summer","Les Gordon ~ Triangulo / Astral",1
"Summer","Trinere ~ Trinere (Digitally Remastered)",1
"Summer","Black Coast ~ Trndsttr",1
"Summer","FRENSHIP ~ Truce",1
"Summer","Hippie Sabotage ~ Trust Nobody",1
"Summer","Ozuna ~ Tu Foto",1
"Summer","Mambo Kingz ~ Tu No Amas",1
"Summer","Jake Scott ~ Tuesdays",1
"Summer","Arijit Singh ~ Tujhe Kitna Chahne Lage (From """"Kabir Singh"""")",1
"Summer","Massari ~ Tune In",1
"Summer","Conor Maynard ~ Turn Around (feat. Ne-Yo)",1
"Summer","Nish ~ Turn Me on (Remix) [feat. Mumzy Stranger & Raxstar]",1
"Summer","Sydney Rose ~ Turning Page",1
"Summer","The Lonely Island ~ Turtleneck & Chain",1
"Summer","Churchill Morris ~ Twelve Fifteen (High to Fall)",1
"Summer","Wham! ~ Twenty Five",1
"Summer","Nightly ~ Twenty Something/No Call, No Reply",1
"Summer","Burna Boy ~ Twice As Tall",1
"Summer","boa ~ Twilight",1
"Summer","Auni ~ Twinkling Lights",1
"Summer","bulow ~ Two Punks In Love",1
"Summer","Nick Wayne ~ Two Sides",1
"Summer","Rence ~ Type 2 (feat. Chloe Lilac)",1
"Summer","Oliver Tree ~ Ugly is Beautiful",1
"Summer","Denzel Curry ~ Ultimate",1
"Summer","Frank Sinatra ~ Ultimate Sinatra",1
"Summer","Peach Tree Rascals ~ Ultra",1
"Summer","Klingande ~ Ultra Deep House",1
"Summer","Avril Lavigne ~ Under My Skin",1
"Summer","The Tides ~ Under The Wind",1
"Summer","Bill Evans ~ Undercurrent",1
"Summer","Alicia Keys ~ Underdog (Nicky Jam & Rauw Alejandro Remix)",1
"Summer","CMC$ ~ Understand Me",1
"Summer","Naughty Boy ~ Undo (with Calum Scott & Shenseea)",1
"Summer","Sons Of The East ~ Undone",1
"Summer","FLETCHER ~ Undrunk",1
"Summer","Amity Fall ~ Unsaid",1
"Summer","Cam ~ Untamed",1
"Summer","Idealism ~ Unthinkable",1
"Summer","Emmit Fenn ~ Until We Leave the Ground",1
"Summer","Tritonal ~ Untouchable",1
"Summer","Michael Giacchino ~ Up",1
"Summer","GASHI ~ Upset",1
"Summer","JVKE ~ Upside Down",1
"Summer","Shallou ~ Us",1
"Summer","Dagny ~ Used To You",1
"Summer","Jay Park ~ V",1
"Summer","Luisa Sonza ~ VIP *-*",1
"Summer","Carlos Vives ~ VIVES",1
"Summer","Young Dice ~ VSCO Girl",1
"Summer","Fulvio Neri ~ Vacanza in bicicletta",1
"Summer","Luis Fonsi ~ Vacio",1
"Summer","Finding Hope ~ Valentine's Day",1
"Summer","Arndt Goudier ~ Valle Halle",1
"Summer","Jordan Ward ~ Valley Hopefuls",1
"Summer","Sid Sriram ~ Varudu Kaavalenu",1
"Summer","Alicia Keys ~ Vault Volume 1",1
"Summer","Conor Maynard ~ Vegas Girl",1
"Summer","Eminem ~ Venom",1
"Summer","DOLF ~ Vertigo (feat. Caroline Pennell)",1
"Summer","Cookiee Kawaii ~ Vibe (If I Back It Up)",1
"Summer","IV JAY ~ Vibrate (feat. Pink Sweat$)",1
"Summer","CVBZ ~ Vicodin",1
"Summer","Wisin ~ Victory",1
"Summer","A.R. Rahman ~ Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack)",1
"Summer","Excision ~ Virus",1
"Summer","Joss Austin ~ Vision",1
"Summer","Ben Elder ~ Vitamin Energy",1
"Summer","Charlie Puth ~ Voicenotes",1
"Summer","Pink Sweat$ ~ Volume 2",1
"Summer","Stormzy ~ Vossi Bop",1
"Summer","Devi Sri Prasad ~ Vunnadhi Okate Zindagi",1
"Summer","Jake Miller ~ WAIT FOR YOU",1
"Summer","Cardi B ~ WAP (feat. Megan Thee Stallion)",1
"Summer","Koste ~ WEATHER",1
"Summer","Jack Harlow ~ WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne)",1
"Summer","Billie Eilish ~ WHEN I WAS OLDER",1
"Summer","DaBaby ~ WIG (with Moneybagg Yo)",1
"Summer","WILLOW ~ WILLOW",1
"Summer","Arjun Kanungo ~ Waada Hai",1
"Summer","Shaggy ~ Wah Gwaan?!",1
"Summer","Maroon 5 ~ Wait (feat. A Boogie Wit da Hoodie)",1
"Summer","Brooks ~ Waiting For Love",1
"Summer","Paper Lovee ~ Waiting to Exhale",1
"Summer","Hilda ~ Wake Me When It's Quiet",1
"Summer","Amit Trivedi ~ Wake Up Sid (Original Motion Picture Soundtrack)",1
"Summer","Gucci Mane ~ Wake Up in the Sky",1
"Summer","Tiny Meat Gang ~ Walk Man",1
"Summer","Bakermat ~ Walk That Walk",1
"Summer","Vicetone ~ Walk Thru Fire",1
"Summer","Alan Walker ~ Walker Racing League",1
"Summer","Chelsea Cutler ~ Walking Away",1
"Summer","Empire of the Sun ~ Walking On A Dream",1
"Summer","The Lumineers ~ Walls",1
"Summer","Hans Zimmer ~ Walt Disney Records The Legacy Collection: The Lion King",1
"Summer","Randy Newman ~ Walt Disney Records The Legacy Collection: Toy Story",1
"Summer","YSN Flow ~ Want Beef?",1
"Summer","Rynx ~ Want You",1
"Summer","NOTD ~ Wanted",1
"Summer","NAV ~ Wanted You (feat. Lil Uzi Vert)",1
"Summer","Forrest. ~ Warm",1
"Summer","Kesha ~ Warrior",1
"Summer","Paris Blohm ~ Warriors",1
"Summer","Kanye West ~ Wash Us In The Blood",1
"Summer","Juice WRLD ~ Wasted (feat. Lil Uzi Vert)",1
"Summer","John De Sohn ~ Wasted Love",1
"Summer","Hozier ~ Wasteland, Baby!",1
"Summer","Waltzin ~ Watching You In The Morning",1
"Summer","HM Surf ~ Waterbed",1
"Summer","Petit Biscuit ~ Waterfall Remixes",1
"Summer","Jack Harlow ~ Way Out (feat. Big Sean)",1
"Summer","Fintan ~ Way Up",1
"Summer","Beowulf ~ We Accept the Love We Think We Deserve",1
"Summer","YNW Melly ~ We All Shine",1
"Summer","The Americanos ~ We Are Your Friends",1
"Summer","R3HAB ~ We Do (feat. Miranda Glory)",1
"Summer","Vivid Color ~ We Don't Have To Take Our Clothes Off",1
"Summer","Pop Culture ~ We Don't Know",1
"Summer","Sultan + Shepard ~ We Found Love",1
"Summer","Said The Sky ~ We Know Who We Are",1
"Summer","Lil Tecca ~ We Love You Tecca",1
"Summer","San Holo ~ We Rise",1
"Summer","HEIZE ~ We don't talk together",1
"Summer","Chris Webby ~ Wednesday",1
"Summer","Louis The Child ~ Weekend",1
"Summer","Goth Babe ~ Weekend Friend",1
"Summer","Ali Gatie ~ Welcome Back (feat. Alessia Cara)",1
"Summer","Steve Void ~ West LA",1
"Summer","Peter Bach ~ Westwood",1
"Summer","Drake ~ What A Time To Be Alive",1
"Summer","Why Don't We ~ What Am I",1
"Summer","Declan McKenna ~ What Do You Think About the Car?",1
"Summer","Grady ~ What Happens",1
"Summer","James Hersey ~ What I've done (Feast. Remix)",1
"Summer","SRTW ~ What If",1
"Summer","Ali Gatie ~ What If I Told You That I Love You",1
"Summer","Maroon 5 ~ What Lovers Do (feat. SZA)",1
"Summer","Katy Perry ~ What Makes A Woman",1
"Summer","Gill Chang ~ What We Had",1
"Summer","Luke Combs ~ What You See Ain't Always What You Get",1
"Summer","Lindsey Stirling ~ What You're Made Of (feat. Kiesza)",1
"Summer","Tee Grizzley ~ WhatYo City Like",1
"Summer","MorMor ~ Whatever Comes to Mind",1
"Summer","Hoodie Allen ~ Whatever USA",1
"Summer","Chelsea Cutler ~ When I Close My Eyes",1
"Summer","Mokita ~ When I See You",1
"Summer","Bruno Mars ~ When I Was Your Man",1
"Summer","GATTUSO ~ When In Rome",1
"Summer","Sleeping At Last ~ When It Don't Come Easy",1
"Summer","Russ ~ When This Was All New",1
"Summer","The Backseat Lovers ~ When We Were Friends",1
"Summer","Kaskade ~ When You're Dreaming",1
"Summer","Disclosure ~ Where Angels Fear To Tread",1
"Summer","Lost Frequencies ~ Where Are You Now",1
"Summer","Pop Culture ~ Where Did U Go",1
"Summer","OneRepublic ~ Wherever I Go",1
"Summer","J Balvin ~ Wherever I May Roam",1
"Summer","Charlene Soraia ~ Wherever You Will Go",1
"Summer","$NOT ~ Whipski (feat. Lil Skies & Internet Money)",1
"Summer","Stephan Moccio ~ Whitby",1
"Summer","The White Stripes ~ White Blood Cells",1
"Summer","Ella Vos ~ White Noise (R3hab Remix)",1
"Summer","Whitney Houston ~ Whitney",1
"Summer","Zack Knight ~ Who I Am - Single",1
"Summer","Nardo Wick ~ Who is Nardo Wick??",1
"Summer","Gryffin ~ Whole Heart",1
"Summer","Playboi Carti ~ Whole Lotta Red",1
"Summer","Ali Gatie ~ Why",1
"Summer","Topic ~ Why Do You Lie To Me (feat. Lil Baby)",1
"Summer","DJDS ~ Why Don't You Come On",1
"Summer","Cameron Dallas ~ Why Haven't I Met You?",1
"Summer","Bob Marley & The Wailers ~ Why Should I/Exodus",1
"Summer","Eduardo Luzquinos ~ Wiggle Slowed",1
"Summer","Andrew Rayel ~ Wild Feelings",1
"Summer","Will To Power ~ Will To Power",1
"Summer","Bakar ~ Will You Be My Yellow?",1
"Summer","Kamaiyah ~ Windows (feat. Quavo & Tyga)",1
"Summer","Grover Washington, Jr. ~ Winelight",1
"Summer","Lukas Graham ~ Wish You Were Here (feat. Khalid)",1
"Summer","Halsey ~ Without Me (with Juice WRLD)",1
"Summer","Dash Berlin ~ Without The Sun",1
"Summer","Drew Holcomb & The Neighbors ~ Without a Light",1
"Summer","Grady ~ Woah",1
"Summer","Arjun Kanungo ~ Woh Baarishein",1
"Summer","Kygo ~ Woke Up in Love",1
"Summer","Jen Jis ~ Women (feat. Lawrence Lea)",1
"Summer","Ladonsyl ~ Won",1
"Summer","Alan Walker ~ World Of Walker",1
"Summer","Louis The Child ~ World On Fire",1
"Summer","Monxx ~ World of Wonk",1
"Summer","Jean Petri ~ Worried Sky",1
"Summer","FOOL ~ Worry",1
"Summer","Moses Sumney ~ Worth It",1
"Summer","Post Malone ~ Wow.",1
"Summer","Peter Bjorn and John ~ Writer's Block",1
"Summer","Luh Kel ~ Wrong",1
"Summer","Harris Cole ~ Wumbo",1
"Summer","Coldplay ~ X&Y",1
"Summer","John Mayer ~ XO",1
"Summer","Lil Uzi Vert ~ XO TOUR Llif3",1
"Summer","Farruko ~ XOXA",1
"Summer","Jonas Brothers ~ XV",1
"Summer","TheFatRat ~ Xenogenesis",1
"Summer","Ravyn Lenae ~ Xtasy (Remix) [feat. Doechii]",1
"Summer","Luh Kel ~ Y.O.U.",1
"Summer","Jason Mraz ~ YES!",1
"Summer","INNA ~ YO",1
"Summer","Troye Sivan ~ YOUTH",1
"Summer","Fukase Junichiro ~ Yatta",1
"Summer","DRAMA ~ Years",1
"Summer","Key Glock ~ Yellow Tape 2",1
"Summer","Lil Boom ~ Yoshi's Island",1
"Summer","Hello Harry ~ You & Me",1
"Summer","Skrux ~ You & Me - Single",1
"Summer","Laura Sullivan ~ You Are the Reason",1
"Summer","The Avener ~ You Belong",1
"Summer","Ansel Elgort ~ You Can Count On Me",1
"Summer","Chelsea Cutler ~ You Can Have It",1
"Summer","James Vickery ~ You Comfort Me (with EARTHGANG)",1
"Summer","Jaguar Jonze ~ You Got Left Behind",1
"Summer","FISHER ~ You Little Beauty",1
"Summer","Chelsea Cutler ~ You Make Me",1
"Summer","Cole Swindell ~ You Should Be Here",1
"Summer","GASHI ~ You Want It",1
"Summer","Babygirl ~ You Were In My Dream Last Night",1
"Summer","Austin Basham ~ You and Me for Now",1
"Summer","Halsey ~ You should be sad",1
"Summer","Borgeous ~ You're Not Mine",1
"Summer","Jeryko ~ Young",1
"Summer","Lana Del Rey ~ Young And Beautiful",1
"Summer","Kara Marni ~ Young Heart",1
"Summer","Broken Back ~ Young Love",1
"Summer","Young Mister ~ Young Mister",1
"Summer","Young the Giant ~ Young The Giant",1
"Summer","CoryaYo ~ Young Vibes",1
"Summer","Lofi Fruits Music ~ Young and Beautiful",1
"Summer","Excision ~ Your Fault",1
"Summer","SRTW ~ Your Songs",1
"Summer","Isak Danielson ~ Yours",1
"Summer","Ariana Grande ~ Yours Truly",1
"Summer","Dutchkid ~ Youth",1
"Summer","Migos ~ Yung Rich Nation",1
"Summer","Sweekruti Panda ~ Zara Zara Behekta Hai (Lo-Fi)",1
"Summer","Kansh ~ Zaza",1
"Summer","Zendaya ~ Zendaya",1
"Summer","Leikeli47 ~ Zoom",1
"Summer","remy ~ a little bit won't kill you but a lot of it sure will",1
"Summer","floof ~ about damn time",1
"Summer","TRS ~ aint free",1
"Summer","44phantom ~ all figured out",1
"Summer","EDEN ~ all you need is love",1
"Summer","Smeyeul. ~ always temporary",1
"Summer","Ezechiel Almonte ~ anhelo",1
"Summer","Skizzy Mars ~ are you OK?",1
"Summer","undefinxd ~ attention",1
"Summer","Ryan Trey ~ august",1
"Summer","Christian French ~ avalanche",1
"Summer","Kelsea Ballerini ~ ballerini",1
"Summer","Jonah Kagen ~ barcelona",1
"Summer","Burbank ~ bedroom",1
"Summer","Smeyeul. ~ bedroom skits",1
"Summer","Machine Gun Kelly ~ bloom",1
"Summer","Delayde ~ blue moon",1
"Summer","shy martin ~ can I call you back?",1
"Summer","Austin Harms ~ cedar lane",1
"Summer","Zachary Knowles ~ cherry wine",1
"Summer","Prateek Kuhad ~ cold / mess",1
"Summer","L.Dre ~ cycles",1
"Summer","yaeow ~ does it really matter?",1
"Summer","Tate McRae ~ don't be sad",1
"Summer","Mokita ~ down",1
"Summer","blackbear ~ drink bleach",1
"Summer","Powfu ~ drinking under the streetlights",1
"Summer","Kamryn Freeman ~ embrace",1
"Summer","Olympis ~ eoh",1
"Summer","remy ~ everything about me",1
"Summer","Zachary Knowles ~ feelings",1
"Summer","Lizzy McAlpine ~ five seconds flat",1
"Summer","Closed on Sunday ~ fly me to the moon ~ lofi",1
"Summer","gianni & kyle ~ fuckboi",1
"Summer","Kendrick Lamar ~ good kid, m.A.A.d city",1
"Summer","Christian French ~ good things take time",1
"Summer","Olivia O'Brien ~ hate u love u",1
"Summer","j'san ~ her",1
"Summer","Idealism ~ hiraeth",1
"Summer","Halsey ~ hopeless fountain kingdom",1
"Summer","yaeow ~ how to live",1
"Summer","Wrabel ~ hurts like hell - piano version",1
"Summer","GOLDHOUSE ~ i don't wanna know",1
"Summer","Clinton Kane ~ i don't want to watch the world end with someone else",1
"Summer","mxmtoon ~ i feel like chet",1
"Summer","Nessa Barrett ~ i hope ur miserable until ur dead",1
"Summer","Sky McCreery ~ i looked into your eyes",1
"Summer","potsu ~ i'm closing my eyes",1
"Summer","gnash ~ i'm so sad",1
"Summer","Lauv ~ i'm so tired... (Stripped - Live in LA)",1
"Summer","Bon Iver ~ i,i",1
"Summer","Haley Joelle ~ idk",1
"Summer","John K ~ if we never met (feat. Kelsea Ballerini)",1
"Summer","ilham ~ if you know, you know",1
"Summer","keshi ~ if you're not the one for me who is",1
"Summer","John K ~ in case you miss me",1
"Summer","Joy Oladokun ~ in defense of my own happiness",1
"Summer","gianni & kyle ~ independent",1
"Summer","fantompower ~ infinite (i)",1
"Summer","BROCKHAMPTON ~ iridescence",1
"Summer","eli. ~ it was you",1
"Summer","Bea Miller ~ it's not u it's me",1
"Summer","Rayana Jay ~ it's you",1
"Summer","Delaney Bailey ~ j's lullaby (darlin' i'd wait for you)",1
"Summer","Luna Li ~ jams EP",1
"Summer","greek ~ jungle",1
"Summer","Alaina Castillo ~ just a boy",1
"Summer","slenderbodies ~ komorebi",1
"Summer","Loote ~ lost",1
"Summer","John K ~ love + everything else",1
"Summer","Shoffy ~ love ya",1
"Summer","mommy ~ lovely currents",1
"Summer","Christina Perri ~ lovestrong.",1
"Summer","Kiiara ~ low kii savage",1
"Summer","LANY ~ mama's boy",1
"Summer","Munn ~ maybe we're both right",1
"Summer","salvia palth ~ melanchole",1
"Summer","Machine Gun Kelly ~ my ex's best friend (with blackbear)",1
"Summer","gnash ~ night night (from """"At home with the kids"""")",1
"Summer","Ariana Grande ~ no tears left to cry",1
"Summer","Christian French ~ paper thin",1
"Summer","Melii ~ phAses",1
"Summer","mxmtoon ~ prom dress",1
"Summer","Atlas in Motion ~ push thru",1
"Summer","blackbear ~ queen of broken hearts",1
"Summer","T-Pain ~ rEVOLVEr",1
"Summer","Odunsi (The Engine) ~ rare.",1
"Summer","bbno$ ~ recess",1
"Summer","Tate McRae ~ rubberband",1
"Summer","Saint Motel ~ saintmotelevision",1
"Summer","easy life ~ sangria",1
"Summer","Beowulf ~ savior",1
"Summer","Ruel ~ say it over (feat. Cautious Clay)",1
"Summer","Lykke Li ~ sex money feelings die",1
"Summer","Greyson Chance ~ shut up",1
"Summer","LOONY ~ soft thing",1
"Summer","Soulja Boy ~ souljaboytellem.com",1
"Summer","vowl. ~ stitches to your scars",1
"Summer","Jeremy Zucker ~ stripped.",1
"Summer","BLU EYES ~ stuck in my head",1
"Summer","BETWEEN FRIENDS ~ suburban wonderland",1
"Summer","Joy Oladokun ~ sunday",1
"Summer","itssvd ~ tape for when i'm sad",1
"Summer","Noname ~ telefone",1
"Summer","mxmtoon ~ the masquerade",1
"Summer","mazie ~ the rainbow cassette",1
"Summer","eli. ~ the way we used to love.",1
"Summer","Chris Bates ~ they don't know a thing about me 2.0",1
"Summer","Kendall Amon ~ this damn summer",1
"Summer","j'san ~ this feeling's too good",1
"Summer","JVKE ~ this is what falling in love feels like",1
"Summer","Elijah Who ~ time off",1
"Summer","tobi lou ~ tobi lou and the Loop",1
"Summer","Ant Saunders ~ u know it's real",1
"Summer","Tate McRae ~ vicious",1
"Summer","ilo ilo ~ wait",1
"Summer","dabl ~ wasted thoughts",1
"Summer","girl in red ~ we fell in love in october / forget her",1
"Summer","INTRN ~ week or 2",1
"Summer","Sasha Alex Sloan ~ when was it over? (feat. Sam Hunt)",1
"Summer","Tate McRae ~ working",1
"Summer","Gina Livia ~ you should know",1
"Summer","LANY ~ you!",1
"Summer","San Holo ~ you've changed, i've changed",1
"Winter","Paty Cantu ~ #Natural",1
"Winter","Divan ~ #NuevoMundo",1
"Winter","Tay-K ~ #SantanaWorld (+)",1
"Winter","Yandel ~ #Update",1
"Winter","Healy ~ $150 / roll widdit",1
"Winter","Oasis ~ (What's The Story) Morning Glory?",1
"Winter","Jenn Ayache ~ +001",1
"Winter","MGMT ~ 00s Party Mixtape",1
"Winter","Twiceyoung ~ 1 AM",1
"Winter","Big Data ~ 1.6 (feat. Joywave)",1
"Winter","CRO ~ 10419",1
"Winter","Wrabel ~ 11 Blocks",1
"Winter","Wet ~ 11 Hours",1
"Winter","Maluma ~ 11:11",1
"Winter","ASTN ~ 18",1
"Winter","Knxwledge ~ 1988",1
"Winter","Agricola ~ 2 Chaises (Freestyle)",1
"Winter","Akriti Kakar ~ 2 States",1
"Winter","Hogland ~ 2 Young 2 Die",1
"Winter","Capo Plaza ~ 20",1
"Winter","Dr. Dre ~ 2001",1
"Winter","Anne-Marie ~ 2002",1
"Winter","J. Cole ~ 2014 Forest Hills Drive",1
"Winter","Deep Sleep ~ 2022 Meditation Sounds for Mindfulness, Serenity",1
"Winter","Sleepy Hallow ~ 2055",1
"Winter","Jae Stephens ~ 24K",1
"Winter","Rain Sounds Factory STHLM ~ 25 Summer Rain Tracks for Relaxation & Meditation",1
"Winter","Lauv ~ 26",1
"Winter","Alex Goot ~ 2U",1
"Winter","tobi lou ~ 2hrs",1
"Winter","Nujabes ~ 2nd Collection",1
"Winter","Canyon City ~ 3 Hours",1
"Winter","YoungBoy Never Broke Again ~ 38 Baby 2",1
"Winter","645AR ~ 4 Da Trap",1
"Winter","Jacob's Piano ~ 4 Soundtracks",1
"Winter","[bsd.u] ~ 444",1
"Winter","Anuel AA ~ 47",1
"Winter","YG ~ 4REAL 4REAL",1
"Winter","ayokay ~ 4ft to Infinity",1
"Winter","Nelly ~ 5.0",1
"Winter","Kemal Monteno ~ 50 Originalnih Pjesama",1
"Winter","Joyner Lucas ~ 508-507-2209",1
"Winter","Skinny Living ~ 6",1
"Winter","Alec King ~ 7PM",1
"Winter","88GLAM ~ 88GLAM2",1
"Winter","Yazko ~ 93 C'est le zoo",1
"Winter","GLK ~ 93% [Tijuana]",1
"Winter","Stos ~ 95310 #Freestyle2",1
"Winter","KAYTRANADA ~ 99.9%",1
"Winter","Selena Gomez ~ 999 (with Camilo)",1
"Winter","Georgio ~ <U+1F2D><U+03C1>a (Hera reedition)",1
