"Song","Artist","Plays","First Listen","ID"
"Born Under Punches (The Heat Goes On) - 2005 Remaster","Talking Heads",1,"2020-08-31","4eBCTzBsSjYgrLH5clQf2x"
"Born Under a Bad Sign - Live in White Lake, N.Y. 8/18/1969","The Paul Butterfield Blues Band",1,"2020-10-24","29lkUElvHlOU113jjTdkKA"
"Born to Rise","Redlight King",1,"2021-03-10","2Mr6hhNDNGtPhH044nCSiW"
"Born to Run","Bruce Springsteen",1,"2018-05-22","1IMqNbxi2YkYpgwWrQ3415"
"Boss Tycoon","Mac Dre",1,"2022-02-14","4l6pqGuxMywZqzuZpgVq0M"
"Both (feat. Drake & Lil Wayne) - Remix","Gucci Mane",1,"2019-11-09","3VCYe6mCXebBgcfzaxCVNI"
"Both Sides Now","Joni Mitchell",1,"2020-07-12","1pjATX7sbd6Y4jMVqIvzHk"
"Bottle Service","Shoreline Mafia",1,"2018-12-13","4k0ZX0KlMBEOlTp5vexIrT"
"Bought the Plug a Present (feat. Jay Storm)","Yung Gravy",1,"2018-04-20","3cOyh3PWPM6r3mzZzVMD58"
"Boulevard of Broken Dreams - Live at Milton Keynes National Bowl, Milton Keynes, England, 6/18/05","Green Day",1,"2018-07-25","224kL7H7v6VhHYK3yqxiha"
"Bounce Back","42 Dugg",1,"2021-08-25","6ZTsX4H7t7biR54bAjqpkJ"
"Brain","REMI",1,"2020-10-31","3xD9KPvIfr5YxcJw5XaXvf"
"Brain Stew 10","The Upside Downs",1,"2022-12-09","2MBWrz01mTLmkDiPtG2tkL"
"Brand Name","Mac Miller",1,"2022-01-19","6ulzLZnp6Y2TVLh1inckeJ"
"Brand New","Drake",1,"2020-05-06","4XTXamS1g4g93jPxyuFJJ6"
"Brand New Man","Brooks & Dunn",1,"2020-03-18","75QTZG8XFYKb0HQIwgCzNE"
"Break Up In A Small Town","Sam Hunt",1,"2021-03-10","7aftSOGSOpSoIlVAQVBb71"
"Break Your Heart","Taio Cruz",1,"2022-10-08","7ElF5zxOwYP4qVSWVvse3W"
"Breakdown","Tom Petty and the Heartbreakers",1,"2020-02-15","5x53pbGk6sbl1BGom19QQ5"
"Breakfast In America - 2010 Remastered","Supertramp",1,"2020-10-18","4a5pNRjwmzYQuEY1E7O6pj"
"Breakfast On My Mind - Mcdon Rap","Bdcmbio",1,"2022-12-09","0IMGYjmcFNpnMJ1i5xh5uB"
"Breath","H.1",1,"2021-12-09","6ImDU0IsO02A3453E2Yjak"
"Breathe","Seeb",1,"2022-05-21","0CvTKt7jr68v4YEg9oATjX"
"Breathin","Going Deeper",1,"2016-04-21","6vKgFGsebs61Maoyr9Bu3A"
"Breed","Nirvana",1,"2022-07-07","5mJGLBNJM0GULqAoL5mb9C"
"Breeze","Mvdb",1,"2021-12-09","7qBHJ0nXHHsoOtqKwfkF35"
"Breeze","Mylo B",1,"2022-04-26","1fchzZDR5OAZmYaiNw4lCw"
"Breeze Machine","Spectacular Diagnostics",1,"2020-11-27","2gx28mBAQzPdbfYhy3FpUg"
"Bria's Interlude (feat. Omarion)","Drake",1,"2019-07-06","4i3GraNMzBKze1WsVl38DS"
"Bricks","Joey Trap",1,"2018-04-20","0Ghkw98BUFGXZ5ZET4hlM1"
"Bridge Over Troubled Water - Live at Fillmore West, San Francisco, CA, 3/5/1971","Aretha Franklin",1,"2020-06-15","2EAEV9k1eVqO2q2CcQZpdF"
"Bridge Over Troubled Water - Live at Fillmore West, San Francisco, CA, 3/6/1971","Aretha Franklin",1,"2020-06-15","5N9Pc2SKql26qa0xiceHSC"
"Bridge Over Troubled Water - Live at Fillmore West, San Francisco, CA, 3/7/1971","Aretha Franklin",1,"2020-06-15","2heLV3DMfxZO7JRvtfDYEY"
"Bridge of Bones","Crystal Fighters",1,"2020-03-30","5xNf5Ews4MNKSfBsIDwpRH"
"Brighton Rock Solo - Live at Wembley '86","Queen",1,"2020-07-19","3utiuqvpa694QpaCswrTMV"
"Bring Back the Summer (feat. OLY)","Rain Man",1,"2016-05-01","7JGqyqdzijtJeqVRhADFZd"
"Broadford Bazaar - 2003 Remaster","Jethro Tull",1,"2020-03-16","4ladZJCTbpqbZHI2YFGRJn"
"Broke","Samm Henshaw",1,"2022-09-15","1JqcZQCnxjDOfZZwQidb1H"
"Broke Boi","Playboi Carti",1,"2022-07-27","4kjrB4xpcXRiAjLRivGhN2"
"Broken","amies",1,"2021-04-27","4tbKcYJsNHrXDim3HGotN9"
"Brooklyn Girls","Charles Hamilton",1,"2022-03-18","7EY4Lim0kVHB0yyJJvco8D"
"Brother Jukebox","Mark Chesnutt",1,"2020-03-18","4ZR9EUWiGkN22OqEhnYAgG"
"Brothers (feat. Luh Kel)","Bankrol Hayden",1,"2020-03-07","4TnUqDwu2XGgtCnSL4UIaa"
"Brown Paper Bag","Migos",1,"2018-11-30","5wihevBA7MO9PNYyWyTfkh"
"Brown Skin Lady","Black Star",1,"2020-10-31","3Mz4AoWIedMfzCib1LYwMZ"
"Bruiseboy","Jean Dawson",1,"2022-11-04","3l51Mu8p6he5ay2yhW3DPa"
"Brush Em (feat. Rah Swish)","Pop Smoke",1,"2021-07-16","3MmvQKMKdN3UhVS3eGzJIW"
"Bubba","Jr. Wellness",1,"2022-04-25","30Ak0wMBgFEphMwMDQdY5t"
"Bubba Shot The Jukebox","Mark Chesnutt",1,"2020-03-18","7fJaL74toBMoNuO7iUXsST"
"Buckle Your Pants","Stamper",1,"2022-12-09","0Qj4iV6PKsumKFYFrZwU5n"
"Buddha","Living Room",1,"2021-04-22","1U2Ew1QvGQrZRJMao5Rrxm"
"Bugatti","Ace Hood",1,"2022-07-26","0uFvvXbmGIXlf5ZgtHyYpf"
"Bullshit","Jay Worthy",1,"2022-07-29","4CG9PxsZwjk7hu6yV7ztFx"
"Bumpin","Zmeyev",1,"2021-02-14","30BzCeRTe7p6m0RZHDZ9xq"
"Buried Alive Interlude","Drake",1,"2018-02-19","1UImyGhodlbYnnqAennkGb"
"Burn","Juice WRLD",1,"2022-01-09","0QwKxajohg1rAMMmv1AWe1"
"Burn Baby Burn","Kid Cudi",1,"2020-11-10","1BcNFCsqs3j8ooRTgG7XTR"
"Burnt Out","Syrup",1,"2020-10-31","4meQGI49dD8lCvG0PGckdO"
"Burrow (with Don Toliver, Steve Aoki & Dot Da Genius) - Bonus Track","Kid Cudi",1,"2022-09-30","79QdtrBWO8lCVaZCYMIxvn"
"Bus In These Streets","Thundercat",1,"2022-08-30","23KP96OT7ErzlxPkP0tWLa"
"Bust Down Cartier","Lil Mosey",1,"2019-06-13","15AF6h7aQ0ibWzBbzAFLL9"
"Busta Rhymes Wii Shop Channel","Big Memer",1,"2022-12-09","0OCFm1Nogzc6CshecKiSk3"
"Busy Earnin'","Jungle",1,"2022-04-12","5TloYFwzd09yWy8xkRLVUu"
"Busy Man","Billy Ray Cyrus",1,"2020-03-18","55bwRyNowFFB5Kp0Ojkvhx"
"Buttered Up","Yung Gravy",1,"2019-05-31","1Uue730zlycJb8dN6n6PHz"
"Butterfly","UMI",1,"2020-11-22","4qkVALwOxCIEZ7I5gkZ3m4"
"By The Pond","Laffey",1,"2021-12-09","7L41UHNqxbkmgyMvIK1Ajm"
"Bye Bye Blackbird","Joe Cocker",1,"2020-11-05","61uoZXPoGF2m1xiWE2MD00"
"Bye-Bye","Jo Dee Messina",1,"2020-03-18","5FxgRnXBHMM0q4stwqrjjM"
"C U in Class!","Flovry",1,"2021-12-09","0fTYj23lhwWc5ldTT2UIWZ"
"C7osure (You Like)","Lil Nas X",1,"2021-09-21","4no0eHn4fEB7tN1yZSXMma"
"CAN'T CALL IT","Jack Harlow",1,"2021-12-28","4JCJg939E91gWg8UMLUGUv"
"CC","Migos",1,"2022-02-11","35ffVv9x4mtzBh5rF1K9sP"
"CHUPACABRA","KILLY",1,"2019-08-22","7HMCO44vSbh92CwSzOcUxX"
"CITY OF ANGELS","24kGoldn",1,"2021-03-30","6ap9lSRJ0iLriGLqoJ44cq"
"CLOUT COBAIN | CLOUT CO13A1N","Denzel Curry",1,"2019-09-16","2LNMhZ3YijTO7USmqjgJfG"
"COFFIN (feat. Eminem)","Jessie Reyez",1,"2020-04-09","4HqPiUgeE9z0MHLXkgUQkQ"
"CONFUSED!","Kid Cudi",1,"2020-11-10","6fqmq4QmtyGhYYx2erQtXG"
"COPYCAT","Billie Eilish",1,"2019-04-21","5w7wuzMzsDer96KqxafeRK"
"COPYCAT - Sofi Tukker Remix","Billie Eilish",1,"2019-04-21","2njUxZ4151DWIrfIK3loFj"
"COUNT ON ME","BROCKHAMPTON",1,"2021-05-04","0hprLLUDMgFU0nL4yVCWTg"
"Cabo","Bankrol Hayden",1,"2022-01-29","3SLu421u9hMKwcFNxGFrGk"
"Cabriolet","Smoke Trees",1,"2020-10-31","05ZeiujqFx9XGekEXogxdZ"
"Caged Bird","Myles Cameron",1,"2020-11-28","3MPcfaxPTQPR3w58qaODvX"
"Caillou (From """"Caillou"""") - Trap Remix","Trap Geek",1,"2022-12-09","60lmiluNDqSQTOLvkrqqR7"
"Calabasas","SSGKobe",1,"2021-09-11","4TkacaEBA8raWT4LizhONs"
"Calavera","Hardwell",1,"2016-04-24","2RTDwuOYrdVrfest9QVLlP"
"California","Childish Gambino",1,"2022-02-04","6Ik9aiuaoEYxsEKGdQaEJB"
"California (feat. Ravyn Lenae & Phoelix)","Saba",1,"2020-12-31","3x5WIJiZQ6RwxeoLrQawhc"
"California - Tchad Blake Mix","Phantom Planet",1,"2017-10-08","497Fkp3gRiGrRMoqBTDudr"
"California Dreamin'","The Mamas & The Papas",1,"2022-01-20","63rva3TBizr6x1Yp5uwKfD"
"California Kids","Weezer",1,"2022-01-21","0UbS4oWIo2nUXeTxsvFaN1"
"California Man","Cheap Trick",1,"2020-02-14","5e4kUj91oLjKxxiT8akiQV"
"Californication","Red Hot Chili Peppers",1,"2020-12-06","48UPSzbZjgc449aqz8bxox"
"Call It Like I See It","Big Time Rush",1,"2021-12-14","5zpR9iel4xXiZ3HP9owOiL"
"Call It Love","Summers Sons",1,"2020-10-31","6cvRExXuoNwkDhj5y9ruAv"
"Call Me - Live at Fillmore West, San Francisco, CA, 3/5/1971","Aretha Franklin",1,"2020-06-15","61KKWbcW5nKPG5KiOagohZ"
"Call Me - Live at Fillmore West, San Francisco, CA, 3/6/1971","Aretha Franklin",1,"2020-06-15","48AWc1jN4EIX9vWqFpnbnX"
"Call Me - Live at Fillmore West, San Francisco, CA, 3/7/1971","Aretha Franklin",1,"2020-06-15","3VCBHLc97oo2TU5cVG4900"
"Call Me A Spartan","Harlem Spartans",1,"2020-12-12","3tvtBZEkBPhrusKwj0Bhft"
"Call Me Every Day (feat. Wizkid)","Chris Brown",1,"2022-06-21","7vVs4XCsQyGn1Au3drvo9Z"
"Calling My Phone","Lil Tjay",1,"2021-02-12","5Kskr9LcNYa0tpt5f0ZEJx"
"Calling On","Swedish House Mafia",1,"2022-04-15","6ByN6v7D5YUogv622VMGrk"
"Calvin Cambridge","SOB X RBE",1,"2018-10-06","4HK9Ive4wK7426QXxQZS6L"
"Came and Saw (feat. Rowdy Rebel)","Young Stoner Life",1,"2022-10-28","3GkEnNf2RWmdwkA2FfjQ3g"
"Campbell","redveil",1,"2021-12-08","1yHmbFm61m6aGqemhyOv5T"
"Campfire","Laffey",1,"2021-12-09","5eh0sdkn4yfICFJWYWekoB"
"Can Do","Journey",1,"2021-02-21","0hogsHMa0ghYTF5Rp0Edos"
"Can U Feel It","Swedish House Mafia",1,"2022-04-15","65gExOYkBkGgJlKil5fD7D"
"Can't Be Broken","Lil Wayne",1,"2018-12-19","5cGpjfgAvidLy6znwkCxkP"
"Can't Believe It (feat. 2 Chainz)","Kid Cudi",1,"2022-09-30","1r3qUIDhMvoTct7cxPnbdN"
"Can't Believe It (feat. Lil' Wayne)","T-Pain",1,"2020-08-29","3xQCXDHNJXSVxECjTJCHFu"
"Can't Feel My Legs","Don Toliver",1,"2021-01-28","47IXLhp3c6mu7NqvpuhuLi"
"Can't Help Falling in Love","Elvis Presley",1,"2019-09-25","44AyOl4qVkzS48vBsbNXaC"
"Can't Keep It In","Yusuf / Cat Stevens",1,"2020-07-30","6t234bMTJVfa6GdI6kvy2B"
"Can't Shake Her (with Ty Dolla $ign)","Kid Cudi",1,"2022-09-30","4AmISPiQJMPLN4KootjCUu"
"Can't Stop Dancin'","Becky G",1,"2022-05-21","5NetSTs4dgiR6GLrZOQcwJ"
"Can't Take My Eyes off You","Frankie Valli",1,"2020-06-13","6ft9PAgNOjmZ2kFVP7LGqb"
"Can't Turn You Loose - Live at The Woodstock Music & Art Fair, August 17, 1969","Janis Joplin",1,"2020-10-14","4AZjmuuFDK17mJ4eAl4EwT"
"Canadian Goose","Lil Uzi Vert",1,"2017-08-01","1MNdfH2KC5LdEde3JPJ513"
"Candle In The Wind - Remastered 2014","Elton John",1,"2022-07-05","1L9fzw2pXprOqtemTwtxXF"
"Candy","Don Toliver",1,"2021-01-28","6Ms3n5sUl0Bzg3bMCtUEAw"
"Candy","Robbie Williams",1,"2021-02-15","5NlFXQ0si6U87gXs6hq81B"
"Capital Letters","Hailee Steinfeld",1,"2018-02-05","2bllegdYt2WoYdbRZyJ730"
"Capsize","FRENSHIP",1,"2022-06-24","2XMTqoHHSH0lvuXrvIEdco"
"Career Day (with Lil Durk feat. Polo G)","Only The Family",1,"2021-05-30","2WrL8vwjup2a1lNsjWeFst"
"Carefree","CrazyJaZz",1,"2022-04-26","2JoldRgAmfsIyCU6UxvtPT"
"Carefree","Mick Jenkins",1,"2020-10-31","5CTaFr3yPs4SEtCMt70Hfv"
"Careful","Handbook",1,"2020-10-31","5KNq33xonNuXuzGyIBvhrs"
"Caring","Lenny Loops",1,"2021-12-09","1qdHXPYZYxHJ6AZi4vp4fI"
"Carnival of the Animals, R. 125: The Swan","Camille Saint-Saens",1,"2021-07-26","0DxTEuqiERU7W4Cfy6IeLa"
"Carousel","Hoogway",1,"2021-12-09","0wpv766ilp0QxPtvgkzBZH"
"Carried Away","George Strait",1,"2020-03-18","3wGoIFHqCl36tu9Ne3guos"
"Carry On Wayward Son - Single Version","Kansas",1,"2020-05-16","5sMIFZaagXcwKiSfl95zIW"
"Carry Out (Featuring Justin Timberlake)","Timbaland",1,"2016-04-20","2DHc2e5bBn4UzY0ENVFrUl"
"Casey Jones - 2013 Remaster","Grateful Dead",1,"2021-02-26","7LbfuQVct78YoghmoPtsQ8"
"Cast On","KJ King of Hearts",1,"2022-09-01","6CfOW20nHHJFROeZorrOIy"
"Castle","Eminem",1,"2017-12-15","0lc70Jh2s1iOMuv9XIEhFy"
"Catch & Release - Deepend Remix","Matt Simons",1,"2016-04-30","4X99feVnw46VIk2VNqWWL3"
"Catherine Street","Looking Glass",1,"2021-03-27","48JByW576sQx5vfB12KG0I"
"Cave In","Owl City",1,"2022-10-08","33V2KhqgFWwpxwc5cuUDKf"
"Cave Song","Pretty Vicious",1,"2022-04-24","2lxqOVJzuS0s1SgulAvkav"
"Cbat","Hudson Mohawke",1,"2022-11-11","0AzD1FEuvkXP1verWfaZdv"
"Celebrate the Love - Guztavo MX & Rickber Serrano Remix","Spokeman",1,"2020-09-25","4kjfqr2MmFnQYnDujC9v7F"
"Celebration","Logic",1,"2020-07-24","1zjSuvvLpPoJwnywiFIX7E"
"Cello Suite No. 1 in G Major, BWV 1007: I. Prelude","Johann Sebastian Bach",1,"2022-12-29","61dYvvfIRtIDFuqZypPAta"
"Cha Cha","Freddie Dredd",1,"2020-01-21","7jiiuFE5JSVXoMKov2V1fI"
"Chain of Fools (with Kevin Richardson, Howie Dorough and AJ McLean of the Backstreet Boys) - Live","Aretha Franklin",1,"2020-06-15","6h4HJyK3bTRccEI9SLrl29"
"Champagne","BJ The Chicago Kid",1,"2022-01-19","0jKTXiGx84XBFD7wwv9IOW"
"Champagne Poetry","Drake",1,"2021-09-03","2HSmyk2qMN8WQjuGhaQgCk"
"Chandni Raaten","Noor Jehan",1,"2020-09-20","0ljyAkdmoW8xqydwtNPlCy"
"Chanel","Higher Brothers",1,"2018-04-20","42GSVURvbGiB2R3D7KA5Mm"
"Change","Taylor Swift",1,"2019-03-30","2c7sDbDB1w2YPTAG89J4dz"
"Change (feat. James Taylor)","Charlie Puth",1,"2019-03-30","17RMnDmv5CEo3s0tmipRyb"
"Change Places","Cap Kendricks",1,"2021-02-13","5iP2hsG9DtT3dUHUteGWlJ"
"Change Up","Wale",1,"2020-05-10","0qPH0mQQnuxBHZX5egi0GF"
"Changes - 1999 Remaster","David Bowie",1,"2021-01-31","6rG4bDP9eK16QTtVQKw9zZ"
"Changes - 2015 Remaster","David Bowie",1,"2019-01-28","0LrwgdLsFaWh9VXIjBRe8t"
"Channel 12","Flovry",1,"2021-12-09","562YgVEf5mg8BkE8NwdV4I"
"Chapter Ten","Kendrick Lamar",1,"2021-04-15","63OYaVrz3LIarx3l2DxCKD"
"Charlene","Yung Gravy",1,"2019-05-31","2BfyXyivg20NJ5dgqJfKfL"
"Charlie","ShooterGang Kony",1,"2020-02-06","3DBwDqXgldSDm9FSlYSllK"
"Chase It","The Silhouettes Project",1,"2020-10-31","7ys7uPj3B1gkQsKZhwOQM2"
"Chasing Dreams","Sitting Duck",1,"2021-04-22","7HpNwwS5G8mUjcTshcMKzi"
"Chattahoochee","Alan Jackson",1,"2020-03-18","59kHPbwyyCApYA8RQQEuXm"
"Cheating","John Newman",1,"2022-02-17","0xQa0s4X2rHvBExmI4r34g"
"Check Yo Self - Remix","Ice Cube",1,"2022-05-27","5J2tlvAO38Sf9iZlvtqIIy"
"Check the Rhime","A Tribe Called Quest",1,"2020-10-31","4HfxDJ0uLHTLe0fZrx0MbQ"
"Cheerleader - Felix Jaehn Remix Radio Edit","OMI",1,"2019-11-09","023OVLNzXhX0j7CxswUt6D"
"Cheese","Dave Wol",1,"2022-12-09","2ZgNfePBaNaYaXWXRNARey"
"Chef's Special","Smeeagain",1,"2022-04-26","600urY4NaWoTnxBCiLtnTC"
"Cherry Bomb","The Runaways",1,"2021-12-16","7cdnq45E9aP2XDStHg5vd7"
"Cherry Cola","Kuwada",1,"2019-01-22","44uCMdE6RWnkOFYTtbmUUc"
"Cheryl","Yung Gravy",1,"2020-01-04","18gNzobZV5YD8BhL8o3BTi"
"Chest Fever - Remastered 2000","The Band",1,"2020-10-18","2uMbDaPM5knVhHlDXqCc2c"
"Chevvanthi Pooveduthen","Unni Menon",1,"2021-09-03","6HBLDImShW58G7MH2vVKt8"
"Chhu Kar Mere Manko - From """"Yaarana""""","Kishore Kumar",1,"2020-09-20","78TSTdoQlIKilMGQYEVrKH"
"Chicago","Cookin Soul",1,"2021-07-27","3h6mYkJFzfhioau4R8ogDG"
"Chicken Nugget","Big Willy Status",1,"2022-12-09","338oeaeZPSXrladybDtAfW"
"Chicken Soup","Geronimus Brothers",1,"2020-10-31","7aFOTMJpmDiIjGemA3CkgV"
"Chikni Chameli","Ajay-Atul",1,"2022-04-13","1vSXwYeKnzsVvekSpqVabx"
"Childish Flamingos","GoodMeme",1,"2022-12-09","7vt8HJ3xsjxSbVNipnkpQm"
"Chillin' Like a Villain","Sofia Carson",1,"2019-02-06","1rM0CnyUiiw6A9CHJRXjZA"
"Chinatown","Polo G",1,"2022-08-08","4XLCFFvRG1qQ8kT4uzwYZC"
"Chinese Rap Full","Nabil Wu",1,"2022-12-09","2VNzVPItXeqkpSIZCnUZpR"
"Chiyo","IAMPAUL",1,"2021-02-14","1kd6vdfLCJFEqjEPRXEggo"
"Chiyoda Bookstores","Nathan Kawanishi",1,"2022-04-25","7xRwsyxY0Hpk3zrIpSe54e"
"Choppas on Choppas (feat. NLE Choppa)","Action Pack",1,"2020-03-07","5hMoQ4CXKaqIT8oyeC0QDx"
"Choral """"Jesu, meine Freude"""" de la Cantate """"Herz und Mund Tat und Leben"""" en sol majeur, BWV 147","Johann Sebastian Bach",1,"2018-11-25","0p6eXDSAFhKm9CB192DLeB"
"Chosen 1","Polo G",1,"2021-05-30","40QrLHWdsxyXLAdjJG4Rxs"
"Christmas Ain't Christmas (Without The One You Love)","Aretha Franklin",1,"2020-06-15","7mzQgvrYsw1U1dGYUgCTHH"
"Christmas Lights","Coldplay",1,"2021-11-01","4fzyvSu73BhGvi96p2zwjL"
"Christmas Time Is Here - Instrumental","Vince Guaraldi Trio",1,"2021-11-01","4DphT1rljbJjbK9WdrR1zI"
"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",1,"2021-11-01","299lFlaAsNQdgbIZNPmIA0"
"Chrome Heart Tags","Lil Uzi Vert",1,"2022-10-27","46mT9NR7N9Zf5MolcrBgE3"
"Chucky Cheese","MadeinTYO",1,"2019-12-21","0fABHG5a7RnqBlOKOwhWZD"
"Chunky","Bruno Mars",1,"2022-02-20","0mBKv9DkYfQHjdMcw2jdyI"
"Cigarettes","Juice WRLD",1,"2022-02-19","42Xba467wgGvYrR2EE6s0i"
"Cigarettes In the Theatre","Two Door Cinema Club",1,"2022-04-15","2Vfbf60Ujpom3Bcljzw7Dd"
"Cinderella Man","Eminem",1,"2022-10-15","4SE4yewyGpOYfxfx59Yjc5"
"Circle22","Birds Of The West",1,"2020-11-27","2UueeJyLwz0KSWs4hQb2UC"
"Circles & Triangles","Fin",1,"2022-04-25","0j8RMp0qccFVYsLMMHa9QZ"
"Circo Loco","Drake",1,"2022-11-10","7GeTsDIc5ykNB6lORO6Cee"
"Cirrus","Satyr",1,"2020-11-27","3kjO1w3ChoWTTn2LLEB41P"
"City Is Ours","Big Time Rush",1,"2021-02-11","2UI9qShtz4xwB4BvzVAAiM"
"City Lights (feat. Pase Rock & Substantial)","Nujabes",1,"2020-10-31","0fbnqrpTlUdy0PUwMdU8Pl"
"City Rain","John Vincent III",1,"2022-11-06","1bF3goxrIPcdeTrSx7B0o6"
"City of Gods","Fivio Foreign",1,"2022-02-11","4huBDGP4I3S0pYI0EaRN1c"
"Clear (feat. Mothica)","Pusher",1,"2016-04-18","1SBAgf1HDKwXXzIdWjDyCf"
"Clique - Album Version (Edited)","Kanye West",1,"2020-11-23","7fuuAPjPDyLGyFaJEkSxAb"
"Clocks","xander.",1,"2022-04-26","6qSyneJaynTTLoOSBNvUkb"
"Closer (feat. Bishop)","Elephante",1,"2016-04-29","27UoITzFzuvAN2NsQr32iC"
"Clouded (ChopNotSlop Remix)","Lost Kids",1,"2020-11-22","61SkNEF6ztNt9h1eg3R5J3"
"Cloudscape","SoNE",1,"2022-04-26","6B5KhqPjHzUsxVpWDVD8xu"
"Cloyster","HM Surf",1,"2021-12-09","3WJs0R8pZ4eOfJx3Om8ySr"
"Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack","Flo Rida",1,"2022-10-23","0xcl9XT60Siji6CSG4y6nb"
"Coaster","Khalid",1,"2021-12-14","39KG4kom3enSx4GTThuDGt"
"Cocaine","Logic",1,"2019-05-31","6R59nB9CEaOqrRVxu7JAoR"
"Code Blue","The-Dream",1,"2018-01-06","17YVl4TzNHQlHIyokvt1TD"
"Codeine (feat. Gunna)","NAV",1,"2022-10-04","5QaJWRvI4dcCRGgUcaX7kG"
"Codex","Radiohead",1,"2018-01-06","4sLGaMl33I6mcsk7u4xHAU"
"Coffin","Lil Yachty",1,"2022-07-26","2E79dyG3vXolWuWiEXqNMX"
"Cold","kudo",1,"2021-12-09","4ScvtFqu1KhORMtqrCgzMO"
"Cold Blood","Junior Varsity",1,"2022-11-04","1ah7QJ4UsxhGedu7QhmX44"
"Cold Blooded","Khalid",1,"2021-12-14","34izzOmykADkGT27pUjUvJ"
"Cold Blooded","Kid Cudi",1,"2020-11-10","0ffKbBrNmmms2LotCUMsGN"
"Cold Cold Man","Saint Motel",1,"2022-03-02","6RKGBcDtgzXx21zUjpeu6F"
"Cold Heart (feat. Aviella)","NGO",1,"2017-06-11","3i4NOJUANrq8A83e2x8oqc"
"Cold Pizza","Purrple Cat",1,"2021-04-22","4plJzqTGR6odziJvwh9e0Z"
"Cold Sumrnights","INTRXVRT",1,"2022-09-01","20uoTywLPjXsQdyHtp3I4j"
"Cold War","Cautious Clay",1,"2020-11-28","6DwiGVCgXGREeCyJZtX7S1"
"Cold as Ice","Foreigner",1,"2022-02-28","7vidktgNZFQylTgH1GEnMs"
"Cold.1 - Album Version (Edited)","Kanye West",1,"2020-11-23","69TBeUU01dxrQKZYEzKaVE"
"Colors","Halsey",1,"2020-11-13","1TnUURhehaoMWKAqQtirm6"
"Colourway","Novo Amor",1,"2021-12-07","2oa53bhiNPCz2CGh26AYxi"
"Come A Little Bit Closer","Jay & The Americans",1,"2021-03-08","252YuUdUaC5OojaBU0H1CP"
"Come Back Baby - Live at The Woodstock Music & Art Fair, August 16, 1969","Jefferson Airplane",1,"2020-10-13","1tYmjbecdTdxYTc9Qvh677"
"Come Get To This","Marvin Gaye",1,"2022-09-17","4N9DOPhK7km5WnsgVD9GMI"
"Come Go With Me","The Del-Vikings",1,"2019-10-22","4IYyGIbMS5ZkxDXGfPIrXr"
"Come Go with Me","Sha Na Na",1,"2020-11-01","2QbE33IMbhLBxFM6t1YQ6h"
"Come On, Let's Go","Ritchie Valens",1,"2020-09-23","4cRfSR0QxDlXRHTKyEOu93"
"Come Together - Remastered 2015","The Beatles",1,"2018-07-27","3CEFDHJSiERlfwRujZ1CkJ"
"Comfort","Laffey",1,"2021-12-09","3S37uzoG6qR9EuhZz0JQr1"
"Comfortable","K CAMP",1,"2020-11-22","2BqQQXuBOuhaWeUP7okEx0"
"Comin Out Strong","Future",1,"2017-07-22","08B0ZCI2vIAlMqffPKHf5u"
"Coming into Los Angeles (Taking Woodstock - Original Motion Picture Soundtrack) - Live","Arlo Guthrie",1,"2020-09-26","0mJgYBqXh1B1KetCUVe3QT"
"Commercial (feat. Lil Uzi Vert)","Lil Baby",1,"2022-01-20","3tDqEKKUs6gf8zMvSuLyLA"
"Commotion - Remastered 1985","Creedence Clearwater Revival",1,"2020-10-06","6fgY7rONmvknffLDwggHNZ"
"Como Fue (feat. Bobby Carcasses)","Jazz At Lincoln Center Orchestra",1,"2021-08-27","23DTCcj8R5BHYgsprq5ngD"
"Company Pt 2","Don Toliver",1,"2021-10-08","63oDfrgZRgZrTJE88GGC5I"
"Compensating (feat. Young Thug)","Amine",1,"2021-05-05","61KoN6PlBhQD7sivCcf0hA"
"Conceited","SZA",1,"2022-12-12","4hTej08FutmriOs7S1hWWy"
"Confessions Part II","Usher",1,"2018-07-09","7wBThXx7BGZHJJ3aN3OPvv"
"Confessions of a Dangerous Mind","Logic",1,"2019-03-22","5CE0V7z1ePOZQNJNpWxYGA"
"Congratulations","Drake",1,"2020-05-06","3SnXwQUrvSacFziUYXTNKY"
"Congregation","Foo Fighters",1,"2016-04-26","40cLVGkjzcZ5FJ3vHkXB0e"
"Connect","Drake",1,"2020-05-06","4K3BhUMfBHZuUfeC3kbhrQ"
"Connected","Yasumu",1,"2020-11-27","6Z5JBUvFtCySIqmRlDVLY5"
"Contact","Logic",1,"2018-03-13","4ecHthnOGp1DPQji4mhcKK"
"Control","Playboi Carti",1,"2020-12-25","78YTl0P96kBCBXUSzKoqAm"
"Conversation Pt. 1","Mac Miller",1,"2021-12-14","1oFEAWvPHP5TdSlmIs77sV"
"Conversations","Juice WRLD",1,"2021-12-10","4K06PO78fW4mnBVenxGNob"
"Cookie Chips","Rejjie Snow",1,"2020-10-31","388bpvPl0s0VxtZorgBFtO"
"Cool Yule","Louis Armstrong",1,"2021-11-01","2QWKbE6GpWhRtlbRwcP7g8"
"Copernicus Landing","Kid Cudi",1,"2020-11-10","6LJmlnslstHEablbJLQjjl"
"Coral","Moderator",1,"2022-04-26","6EPGzbMCJfBZ9JkUnG9Hbw"
