"Song","Artist","Plays","First Listen","ID"
"Poison (feat. Lil Wayne)","Jack Harlow",1,2022-05-06,"1hs54MGy1J69I52GvzsrbB"
"Pompeii - Audien Remix","Bastille",1,2020-02-01,"2Kl1E3NdbzT7vVi93TffoX"
"Pop Boy (feat. Aitch)","Stormzy",1,2022-11-08,"3KcSwX6pyUnfJ0YZlcJE7d"
"Poppin (feat. Lil Pump, Smokepurpp & Crypt) - Remix","KSI",1,2020-05-25,"3XFQcbtDlgEMFahe9C6JJ2"
"Pose (feat. Lil Uzi Vert)","Yo Gotti",1,2019-09-15,"6e9biVAugkOfydEN8OiJpi"
"Post to Be (feat. Chris Brown & Jhene Aiko)","Omarion",1,2021-09-26,"0fgZUSa7D7aVvv3GfO0A1n"
"Potato Salad","Tyler, The Creator",1,2019-03-14,"1jzIJcHCXneHw7ojC6LXiF"
"Potion (with Dua Lipa & Young Thug)","Calvin Harris",1,2022-05-27,"7fYRg3CEbk6rNCuzNzMT06"
"Prada (feat. Lil Tecca)","24kGoldn",1,2021-10-16,"4wuMS7NGVbU7hdu94K5icd"
"Pretty Boy","The Neighbourhood",1,2022-09-26,"7IL8PSVwLOJxqYne6azxQv"
"Pretty Boy Swag","Soulja Boy",1,2021-09-26,"2zOWuWdyuMqOoboNRKlJO0"
"Pretty Boys","Cat Burns",1,2022-04-10,"4iZxRffyijMIrefStmqOHg"
"Prior Warning","Marcus Mumford",1,2022-09-26,"0nfcZs5NRpJAUFCn5sraHL"
"Privileged Rappers","Drake",1,2022-11-04,"7l2nxyx7IkBX5orhkALg0V"
"Punching In A Dream","The Naked And Famous",1,2022-11-08,"5PtEpuVX03k9bOUwilL5EO"
"Purity (feat. Frank Ocean)","A$AP Rocky",1,2019-11-15,"2MF4HtZHBoUliOi9nOAbS0"
"Purple Hat","Sofi Tukker",1,2022-07-17,"0bGH7ezs7WdDwpqnsvGf1z"
"Pussy & Millions (feat. Travis Scott)","Drake",1,2022-11-04,"2KLwPaRDOB87XOYAT2fgxh"
"Pussy Talk","City Girls",1,2021-09-26,"5EzL7hGT9g2Tvqsy158Lu9"
"Put On A Smile","Bruno Mars",1,2021-11-12,"4bbJw6usZSqkcmnqjSIOWx"
"Put Your Head On My Shoulder","Paul Anka",1,2021-06-17,"2DpJ9T2RVRanZcYFHKOAfA"
"R U Mine?","Arctic Monkeys",1,2021-10-16,"2AT8iROs4FQueDv2c8q2KE"
"RACKS BLUE","Future",1,2018-07-07,"4lc61NBCDzy2srBHDQeTfN"
"RED BEAMS","Ramzoid",1,2020-10-20,"2P3F3L8U2FDbzsfDpw7UFF"
"REPEAT IT (with Gunna)","Lil Tecca",1,2021-08-10,"21AJQhGZpujjZQXByZAXpr"
"RICKY","Denzel Curry",1,2019-08-29,"2QbGvQssb0VLLS4x5NOmyJ"
"RIDING","Aries",1,2021-11-18,"4JnX8tY9me7jHqDwgifhwU"
"Rage","Rico Nasty",1,2020-10-04,"0d3pSVPhCfuzAJLyMUZYjT"
"Rage the Night Away (feat. Waka Flocka Flame)","Steve Aoki",1,2021-08-09,"15FlkvOEu8iFCBPZ64heHJ"
"Rags2Riches (feat. ATR Son Son)","Rod Wave",1,2020-08-07,"06oe0QQD3Hb9IcyNmXwmB6"
"Rain Man","Rex Orange County",1,2019-06-29,"4Ozmbn4LIW5WVZhhHuk1Gp"
"Rake It Up (feat. Nicki Minaj)","Yo Gotti",1,2019-03-25,"4knL4iPxPOZjQzTUlELGSY"
"Rari (feat. Future)","Octavian",1,2020-10-17,"0M52bTppxI3QQxan8ftIsY"
"Rattlesnake","Rogue",1,2018-01-24,"1fzulXNt9F4dvmDvH5Zxs7"
"Real","NF",1,2019-02-20,"0ZFayEwoO5qqYjsOi8YDjO"
"Real Name","KSI",1,2019-06-18,"3JDLEkyVTDKyJLy5CNMTaB"
"Real Shit (with benny blanco)","Juice WRLD",1,2020-12-02,"3uVPLtkmDu8pDkYEAVqbgS"
"Really Love (feat. Craig David & Digital Farm Animals)","KSI",1,2021-07-17,"43YKZElrTGM40qTPfQoTNP"
"Reasons","Khalid",1,2019-03-29,"5hrT5sukNbTb6xKPyYdo0I"
"Reborn","KIDS SEE GHOSTS",1,2018-12-25,"4RVbK6cV0VqWdpCDcx3hiT"
"Red Bottom Sky","Yung Lean",1,2019-08-30,"2WloLsoUqp1A0xxNAwoiwh"
"Red Lights","Tiesto",1,2020-02-01,"5L2l7mI8J1USMzhsmdjat9"
"Red Morning Light","Kings of Leon",1,2022-11-08,"3Fc5OiXuy3pgmLLdoDQqjX"
"Red Red Wine","UB40",1,2022-10-23,"4uOKFydzAejjSFqYbv1XPt"
"Red Solo Cup","Toby Keith",1,2020-09-05,"4YKAOXyqkKZ5gOZR0AmVMN"
"Relocate","Juice WRLD",1,2021-12-10,"1AtC4WzAiT2RoDEkGknqMT"
"Remedy","Surfaces",1,2020-02-28,"293UQC5uDSGaCg0Wpgtp3G"
"Remember","Becky Hill",1,2022-09-03,"4laAKIq9ZxBCwf99rauPYb"
"Remember This","NF",1,2019-02-18,"5dMKsEQSlR2ITYpScl7UMd"
"Rent Free (feat. GRACEY)","KSI",1,2021-07-16,"1afjNrOujYpCopZRH7DFck"
"Repeat After Me (Interlude)","The Weeknd",1,2021-02-12,"40U8d12pC5UHqmHwXjHjjl"
"Repeat Until Death","Novo Amor",1,2021-01-27,"5PzWVmfzu7rePAuFkxPQf0"
"Reputation","Post Malone",1,2022-06-03,"062z4lC6Zp0WT4cn6uipc1"
"Retrograde","James Blake",1,2022-04-11,"2IqjKEBiz0CdLKdkXhxw84"
"Revenge","XXXTENTACION",1,2019-12-07,"5TXDeTFVRVY7Cvt0Dw4vWW"
"Rhinestone Eyes","Gorillaz",1,2022-11-08,"1foMv2HQwfQ2vntFf9HFeG"
"Rich Baby","Rang",1,2021-07-20,"1002YiHSqDDiLGsXtDNtZP"
"Rich Flex","Drake",1,2022-11-04,"1bDbXMyjaUIooNwFE9wn0N"
"Rich Girl","Daryl Hall & John Oates",1,2022-10-23,"0qRR9d89hIS0MHRkQ0ejxX"
"Rich Lives Matter","Kayo Genesis",1,2021-09-11,"7Kviy1AKBwToRotbUV9xkK"
"Rich Nigga Shit (feat. Young Thug)","21 Savage",1,2020-10-02,"3ruoIF2UnoXdzK8mR61ebq"
"Ricochet","Ryan Caraveo",1,2021-03-20,"0sF4MfmDNPwZWG7D2M3zZ9"
"Ride Around","Mac Miller",1,2020-09-07,"47xgySzZNoQl3tTHib2UNq"
"Ride Wit Me","Nelly",1,2019-06-20,"3Gf5nttwcX9aaSQXRWidEZ"
"Right Back (feat. A Boogie Wit Da Hoodie)","Khalid",1,2019-08-07,"6PYnUsNEpYC7A4BS2sjw3L"
"Right Hand","Drake",1,2019-11-14,"3lSR267IJfT54p0Gfuw7mi"
"Right Now","Rihanna",1,2021-09-26,"28OX5qT45GZBuu8CNKBOj6"
"Right Round","Flo Rida",1,2019-06-22,"3GpbwCm3YxiWDvy29Uo3vP"
"Ring Ring (with Rvssian feat. Clever)","Juice WRLD",1,2019-03-08,"4zxpssj8DyrfZcEUSUiNxG"
"River (feat. Ed Sheeran)","Eminem",1,2018-01-20,"1cS0TgbR263ey9jn0MwD2s"
"Rivers and Roads","The Head And The Heart",1,2021-01-27,"7d1GPc45c9wtmYxNSwLXTy"
"Rock Me","One Direction",1,2019-03-25,"7MbII8jWqFiTFYU3MPYEfW"
"Rock That Body","Black Eyed Peas",1,2021-09-26,"5K5LbSTVuKKe1KGMNfBgIW"
"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",1,2022-10-23,"3gdewACMIVMEWVbyb8O9sY"
"Rockin' Around The Christmas Tree","Brenda Lee",1,2020-11-28,"2EjXfH91m7f8HiJN1yQg97"
"Rockstar In His Prime","Juice WRLD",1,2021-12-10,"0v36cov6Z6aEV5ZgIlqZMk"
"Rollerblades","Dominic Fike",1,2022-04-12,"7iSNEgSJYlc42H73xePMLh"
"Rollercoaster","Jonas Brothers",1,2020-04-09,"7dxKdQC9Vo1hDxIUnt1z0Q"
"Roobaroo","A.R. Rahman",1,2021-03-08,"3vqJY3pVELLIxqXXyI08yr"
"Roses - Imanbek Remix","SAINt JHN",1,2022-03-13,"2Wo6QQD1KMDWeFkkjLqwx5"
"Rosyln","Bon Iver",1,2021-01-27,"4k7x3QKrc3h3U0Viqk0uop"
"Rover (feat. Lil Tecca)","S1mba",1,2022-06-05,"6E6RS1uUDxxYiWMmEKrxnh"
"Rumors","R3HAB",1,2022-04-15,"1CPUilWsYY4I5nzXuTN8Gj"
"Run","Hozier",1,2020-04-07,"2AEKTA8tQnXUullpmN8NkL"
"Run (feat. Lady Leshurr)","Tiggs Da Author",1,2022-04-18,"0JEpFIQUIaDuBJk1SA8a96"
"Run It (feat. Rick Ross & Rich Brian)","DJ Snake",1,2021-10-07,"282R6Lvm9nLtpx8AzUwJe0"
"Run Wild","Big Time Rush",1,2021-07-20,"03JdRoOgM2FUP0HSQSTgKx"
"Runaway - Piano Rendition","The Blue Notes",1,2021-01-27,"49cYFKFmQaMxyDt6Qyi7JK"
"Runaways (feat. Teemu)","Sam Feldt",1,2020-02-26,"7N3KIPb2x4FzKUeonhw9sd"
"Runnin","21 Savage",1,2020-10-02,"5SWnsxjhdcEDc7LJjq9UHk"
"Runnin","Jiubel",1,2022-05-19,"4LNy8pgXJZwBvMe7CeJUC6"
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)","Mike WiLL Made-It",1,2022-08-13,"23dwrzeJtEEGl2U4CPWSor"
"S&M","Rihanna",1,2021-08-24,"7ySUcLPVX7KudhnmNcgY2D"
"SAME ENERGY","The Kid LAROI",1,2021-07-23,"3mXOssdHHkN6AvLw6ZgKiL"
"SCOOP (feat. Doja Cat)","Lil Nas X",1,2021-09-17,"6bpq1jGkVz66Q3LYeoXdjZ"
"SKELETONS","Travis Scott",1,2018-08-03,"6NMtzpDQBTOfJwMzgMX0zl"
"SLOW DANCING IN THE DARK - Acoustic Remix","Joji",1,2022-05-24,"5gNWtBAVZgS4N3oF0BthBi"
"SLOW DANCING IN THE DARK - Loud Luxury Remix","Joji",1,2019-06-24,"59pC3ONM6ggVn0CYi0l1KD"
"SOS","Quinn XCII",1,2021-03-05,"1rxJnmVlEyeeIUu3hvGAgp"
"SOS","SZA",1,2022-12-12,"5xMw6qCcpd2gBXPGTegC4W"
"SPEEDBOAT","Denzel Curry",1,2019-11-03,"2FTOLKjQUswhpdMFq15Raf"
"SPF","Felix Ames",1,2022-04-14,"1CONbh9I0awPEZ6VUVowW1"
"STEP BACK (FEAT. MIKE DIMES)","Dro Kenji",1,2022-10-20,"1OwD4SeTFdUYZaJkbGcPuv"
"STILL CHOSE YOU (feat. Mustard)","The Kid LAROI",1,2021-07-23,"637YZncqOkeFzcTmr7YijJ"
"STOP TRYING TO BE GOD","Travis Scott",1,2018-08-03,"1xYpVRspgaLxdJLOTQkTjg"
"STREET SWEEPER (feat. Future)","Gunna",1,2020-07-25,"3pjzb1lnMOJbWbghMGSp23"
"SWEET","BROCKHAMPTON",1,2020-07-12,"2DgMxFMUQRPthW4ROhjen1"
"SWERVE","KSI",1,2021-07-16,"1N2lf3rl8yqCQg5UzrjRNy"
"SYRE In Abbey Road","Jaden",1,2018-11-17,"63l4CHX3zOh6ImhgqGCckr"
"Sacrifice","Steve Jablonsky",1,2022-06-08,"5XgVOgviXtF5k6TOf8phRh"
"Sad People","Kid Cudi",1,2020-12-11,"072rGfDcef311h0v3phYO8"
"Sailing on a Dream","The Kooks",1,2022-07-27,"5I2V9JhlEVLRPffJMFsUbK"
"Salem's Interlude","Khalid",1,2018-10-19,"0v75ti1d2M6pd0sC42UNNN"
"Same As","Marc E. Bassy",1,2021-06-08,"0hAmNjjsLvEicO4gVa0AM3"
"Same Love (feat. Mary Lambert)","Macklemore & Ryan Lewis",1,2019-03-09,"01uqI4H13Gsd8Lyl1EYd8H"
"San Francisco Wind Chyme","Oxime",1,2022-04-14,"1fuqE1VvYpYFbfkQRSiSN3"
"Sand In My Boots","Morgan Wallen",1,2022-03-13,"0uRrG2jRR5tuifsYIJHEao"
"Sandra's Rose","Drake",1,2018-07-07,"1sPLURKAosM3Jampgp9AWq"
"Santa Baby","Ariana Grande",1,2020-11-28,"6YJdPrH3i2POzu7hdHIRrb"
"Santa Claus Is Coming to Town","Michael Buble",1,2020-11-28,"5Ber68jZ7ytegr2UISEdb7"
"Santa Tell Me","Ariana Grande",1,2020-11-28,"0lizgQ7Qw35od7CYaoMBZb"
"Sauce It Up","Lil Uzi Vert",1,2019-01-26,"3gjJTEX2ZgWH9SYeYxM5I0"
"Savage Love (Laxed - Siren Beat)","Jawsh 685",1,2021-02-20,"1xQ6trAsedVPCdbtDAmk0c"
"Savage Remix (feat. Beyonce)","Megan Thee Stallion",1,2020-08-09,"5v4GgrXPMghOnBBLmveLac"
"Save Me","Noah Kahan",1,2022-03-25,"6e9NA7CWZwoT6V2c91fw8q"
"Save The World - Zedd Remix","Swedish House Mafia",1,2020-01-28,"5ZwTAZe3enscONgoMKTd9Y"
"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1,2021-09-29,"37BZB0z9T8Xu7U3e65qxFy"
"Save Yourself","The Chainsmokers",1,2019-06-21,"27i7Afdxq40V7qCqHnRTt6"
"Say My Name","Briston Maroney",1,2021-10-09,"527dMaDLvwEjLdHlYQcv1T"
"Say My Name","Destiny's Child",1,2019-06-22,"7H6ev70Weq6DdpZyyTmUXk"
"Say Na (feat. J. Cole)","Moneybagg Yo",1,2019-02-17,"48t1aADyfDbDA3TzxqQHrN"
"Say So (feat. Nicki Minaj)","Doja Cat",1,2021-02-07,"11VApNQCWLJdzxWrlmwzUa"
"Says She Loves Me","Aer",1,2021-03-20,"4rTgrVh6ZnIUKRntXTKXdh"
"Scarred","Giveon",1,2022-06-28,"5PSYn0XVImstXPFFDtajEK"
"Secure The Bag","Lil Uzi Vert",1,2020-03-15,"7gHZGXSJzM29WA384suYY2"
"Sedated","Hozier",1,2020-04-07,"3Ub5gDJTOGWr2AlDcScUIr"
"See You (feat. Icewear Vezzo, Rio Da Yung OG, Lavier & Sterl Gotti)","Cash Kidd",1,2021-09-11,"14A5X1gNOyGpfNHvl8QbmF"
"Seek & Destroy","SZA",1,2022-12-12,"6eT2V7nKXyMf47TwPbtgAD"
"Senorita","Shawn Mendes",1,2019-06-28,"0TK2YIli7K1leLovkQiNik"
"Separate Lives","Heffron Drive",1,2018-08-24,"6LLSstibQN61rU1bjbK4qb"
"Sept. 16","Kid Cudi",1,2020-12-11,"1io64CMOqNXcSIRuXR3lrE"
"Seven Nation Army - The Glitch Mob Remix","The White Stripes",1,2022-12-17,"4IiuExPFijOGZnVxGsKWcc"
"Sexual Healing","Marvin Gaye",1,2022-10-23,"3VZmChrnVW8JK6ano4gSED"
"Sexy Can I feat. Yung Berg","Ray J",1,2019-06-22,"0DdpxWfVvUGgkJv5536tiF"
"Shake The Room (feat. Quavo)","Pop Smoke",1,2020-06-12,"5Ar2IdS42hvVwV7EhflI8b"
"She","Harry Styles",1,2019-12-13,"6SQLk9HSNketfgs2AyIiMs"
"She Don't (feat. Ty Dolla $Ign)","Ella Mai",1,2021-06-03,"01JPQ87UHeGysPVwTqMJHK"
"She Thinks My Tractor's Sexy","Kenny Chesney",1,2022-10-01,"3QV7NYkrmV0Q0IHdFJw9hO"
"She's Not Afraid","One Direction",1,2019-03-25,"6HvGBgyevPFMrU3KPSHeRV"
"Shine A Light","BANNERS",1,2022-04-22,"2nZco160YsPJdiTPq396aq"
"Shoot My Shot","IDK",1,2021-07-10,"5q9Et9kJTWvRg80uQLBW4s"
"Show Me the Meaning of Being Lonely","Backstreet Boys",1,2022-11-26,"3BsaRV5QIulYz2lV9WWa8T"
"Shrike","Hozier",1,2020-04-07,"083PU4XnYAOMAGVruma3vb"
"Sick and Tired (ft. Machine Gun Kelly and Travis Barker)","iann dior",1,2020-08-12,"0DILU9jjSTnCv1dcbUH3ib"
"Side Piece","Jack Harlow",1,2022-05-06,"0203aGEIzVVlmvQ8lX4fmV"
"Silk Sonic Intro","Bruno Mars",1,2021-11-12,"62CeNjGbvQnpQvyyGXeeDU"
"Silly Watch","Lil Uzi Vert",1,2020-03-06,"5egD7A5x9AHdVO2fMo3Wbo"
"Since U Been Gone","Kelly Clarkson",1,2022-10-08,"3xrn9i8zhNZsTtcoWgQEAd"
"Sink","Noah Kahan",1,2022-03-25,"3lTxG17fsMrjrNkTNJ9NaZ"
"Sinking Ship","The Backseat Lovers",1,2021-11-22,"4ydzIb3mPmiSm30PIMIrq8"
"Sistanem","JID",1,2022-08-26,"6QwJurtbHqyeVda0fhWV2B"
"Sitigawana (feat. Faith Mussa) - Edit","Rudimental",1,2020-05-09,"31CG0MuylrTJQYEBoAHOoL"
"Six Feet Under","The Weeknd",1,2019-08-31,"4mU5iXHeLgbR94siF7p1sY"
"Skating","Vince Guaraldi Trio",1,2021-12-10,"7hK9jnESeCfc5fIHH76jKh"
"Skin","Sabrina Carpenter",1,2021-01-22,"03B2SfXuvDh1m9F4tqrX07"
"Skyline","MOWE",1,2020-02-26,"0HkwDCJIbWijtfKg63gQBJ"
"Sleeping With A Friend","Neon Trees",1,2022-03-13,"0K1KOCeJBj3lpDYxEX9qP2"
"Slick Talk","JID",1,2022-01-16,"7j8vHxTp34MEoSDLG51sWo"
"Slide (feat. Blueface & Lil Tjay)","French Montana",1,2019-04-23,"40Zb4FZ6nS1Hj8RVfaLkCV"
"Slidin","21 Savage",1,2020-10-02,"7fxSLnklnayJNBIKntXedZ"
"Slime Belief","YoungBoy Never Broke Again",1,2022-09-18,"2qGfZAgDe1pV2y5xJAhi6R"
"Slow Down","Mac Ayres",1,2022-04-12,"3XstzgzP0rp3bzElEnRVHv"
"Slow Down Turbo","Rich Brian",1,2019-07-26,"5cdmj1cvGZovYsd8nSjtsF"
"Slow Hands","Niall Horan",1,2017-10-21,"27vTihlWXiz9f9lJM3XGVU"
"Slow Motion - Remastered","KSI",1,2019-06-13,"5El1eMA8o9x10aU6nGEob1"
"Slowly, Slowly","The Mowgli's",1,2022-12-14,"6LnBBc5qIrFWpFpNxQLuhv"
"Smack That","Akon",1,2022-10-01,"2kQuhkFX7uSVepCD3h29g5"
"Smile","Johnny Stimson",1,2022-04-11,"7v7BgWqCYaEHfgbJeZTzdR"
"Snitches & Rats (Interlude)","21 Savage",1,2020-10-02,"2y3mrzWEWaAFqb2jf5fED8"
"Snitches & Rats (feat. Young Nudy)","21 Savage",1,2020-10-02,"3WaDoMDQRqDdgtCDLxanpN"
"Snooze","SZA",1,2022-12-12,"4iZ4pt7kvcaH6Yo8UoZ4s2"
"Snow On Tha Bluff","J. Cole",1,2020-06-19,"1oOEkBNp4zWnkD7nWjJdog"
"Snowman","Sia",1,2021-02-07,"7uoFMmxln0GPXQ0AcCBXRq"
"So Done (feat. Khalid)","Alicia Keys",1,2020-08-14,"3X3TlieuOl8aWzw2HeigUo"
"So High","Ski Mask The Slump God",1,2019-08-31,"3nTDO6k4R6i3FpKx0QNgJ5"
"So I Lie","Miguel",1,2021-04-09,"1erZEUKhZ03cHHD0vOr8aQ"
"Social Cues","Cage The Elephant",1,2022-03-17,"1KuVdyg8d6NlRhbpHxg5UF"
"Solo Dolo, Pt. III","Kid Cudi",1,2020-12-11,"4CpAkw63H23GA95wyo4y9Y"
"Somebody (feat. A Boogie Wit Da Hoodie & Lil Tecca)","Internet Money",1,2020-08-28,"5YwzeiG4Rp2TdO0kLuZYmF"
"Somebody Else","Jaden",1,2019-07-05,"1SODaP03ky9GSWRHnI9VcI"
"Someone Like You (feat. Joy Oladokun)","Noah Kahan",1,2022-05-14,"44ljqTxzVx4OaBKcuYBryI"
"Something For Your M.I.N.D.","Superorganism",1,2022-04-14,"47wq2z7KMHDRnoSMdZODUA"
"Something Like That","Tim McGraw",1,2021-01-11,"6leiB1fEsTnVCuPiielde5"
"Something New (feat. Ty Dolla $ign)","Wiz Khalifa",1,2022-10-01,"6u8hSdYZxbK5EczDPRIXXf"
"Somewhere Over The Rainbow_What A Wonderful World","Israel Kamakawiwo'ole",1,2021-09-29,"25U7raB3ZSszayTYClh4hF"
"Song About You","Sam Grow",1,2022-03-13,"5gRsliQqZLc4tv688SE3wB"
"Song For You (feat. Karmin)","Big Time Rush",1,2021-12-13,"3rSDDS9aOdU04OM5kJaept"
"South","Hippo Campus",1,2020-05-27,"64TjzuxG5PJ7payjphrOC0"
"Soy Yo","Bomba Estereo",1,2022-11-08,"4Egb5xP6cniUx0kgZd5zLB"
"Space Rabbit","Freddie Gibbs",1,2022-09-30,"3Jez7g0MbMXh8jhkxW1uSo"
"Speak (feat. The Kid Laroi)","Internet Money",1,2020-08-28,"56r2I3E35k5NzlSmlqme3E"
"Speed It Up","Gunna",1,2019-03-03,"3BXXkwyhsHM0EPApHMhQC5"
"Speed of Sound","Coldplay",1,2019-06-14,"7clUVcSOtkNWa58Gw5RfD4"
"Spice Girl","Amine",1,2021-09-26,"4HW5kSQ8M2IQWZhSxERvla"
"Splashin","Rich The Kid",1,2019-02-17,"79OEIr4J4FHV0O3KrhaXRb"
"Split (Only U)","Tiesto",1,2021-09-18,"1Q4jb2UjtWUDUojHsB8mLY"
"Stacy's Mom","Fountains Of Wayne",1,2019-03-25,"27L8sESb3KR79asDUBu8nW"
"Star","midwxst",1,2021-12-27,"3GOOhACgRHzrnKr9cLZs6c"
"Stars (feat. Yasiin Bey)","JID",1,2022-08-26,"3umzAtRU8JW5uXDPwPq8eE"
"Started From the Bottom","Drake",1,2022-03-13,"5bm0CcD5R9Nj04QbMvwugt"
"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",1,2019-03-03,"6uSSupG4TMu3vW8QgynAB6"
"Stay","Khalid",1,2019-08-11,"43cCZRdT1nybOMWrjimFWB"
"Stay High","Juice WRLD",1,2020-07-10,"1AnkdcHl86kEhDvhaKDuIe"
"Stay Next To Me (with Chelsea Cutler)","Quinn XCII",1,2021-02-11,"6SGG5AxHShqSYiV9fCWpZz"
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris",1,2022-07-15,"5lfWrciYtohtIMVDVZd0Rf"
"Stayin' Alive","Bee Gees",1,2019-01-26,"79hJaqmVdohltPBNN6BULM"
"Steppin On Niggas","21 Savage",1,2020-10-02,"7FtZFla3ZH6PqsAJ9MvVCM"
"Sticky","Drake",1,2022-06-17,"4rmVZajAF7PkrCagGPHbqa"
"Still Be Friends (feat. Tory Lanez & Tyga)","G-Eazy",1,2021-11-28,"0JjM9bKm4wrwohMslcm892"
"Still Broke - A COLORS ENCORE","Samm Henshaw",1,2021-11-11,"2Mbv5d3Bb4IOMiK63mq64o"
"Still Don't Know My Name","Labrinth",1,2022-01-16,"6N22FZs2ZhPBYi3b9XPajV"
"Stolen Dance - One World: Together At Home","Milky Chance",1,2020-04-21,"4rmBOx1ksMpvKBJTZDhVIv"
"Story","ODIE",1,2022-04-25,"4bsk2DaGmyhLhCeSXxmDuX"
"Story By Dave Chappelle","Big Sean",1,2020-09-04,"5rtUKt6YbKTBb8hVIbsMsv"
"Straightenin","Migos",1,2021-05-16,"3X2r2CnHOJeV5YekPTgBnK"
"Street Fight","Smallpools",1,2022-09-04,"0hxy93CbIX7Hd5WXaVjx5R"
"Stressed (with J. Cole & T-Shyne)","Young Thug",1,2021-10-15,"0uqsdBw9KvD8jSWmfMmMAp"
"Stretch It","JB Scofield",1,2022-04-30,"21CryXZYjEyDO6hWq6X9rj"
"Stripes Like Burberry","Future",1,2020-11-14,"6lt8iodSkYWEV0ifKCSlfg"
"Stuck in my mind.","Enasni",1,2021-07-09,"65SE8bIZgV3WZkz2RzDxL1"
"Suavemente","Elvis Crespo",1,2022-10-01,"1YwPNemawMgGe6sF4U0FTE"
"Subhanallah","Pritam",1,2022-04-30,"0GQngE2rOYvlKwEQjTAsP8"
"Sucks To Be You","SAINt JHN",1,2020-11-20,"1a1rfuLvRov2JLskFrvTiD"
"Suga Suga","Baby Bash",1,2021-02-07,"6Nq5lE0CeOAAAqN4qhkbZU"
"Sugar","Maroon 5",1,2019-06-21,"2iuZJX9X9P0GKaE93xcPjk"
"Suit & Tie (feat. Jay-Z)","Justin Timberlake",1,2021-08-24,"6vt0I1cw1YmAIKDJvHVIM5"
"Summer","Jaden",1,2021-08-21,"3E1Wuu4OHJZKcus3VFf02V"
"Summer Is Over","KSI",1,2022-09-30,"78nvT4euebtCsEigaNt4aa"
"Summer Love","Justin Timberlake",1,2022-10-01,"1MBM7CyZbwJpVbbZJnHHRg"
"Summer on You","PRETTYMUCH",1,2019-03-07,"07ipXN6CNTw34qwSYePKpg"
"Summertime Sadness","Lana Del Rey",1,2019-08-25,"2dBwB667LHQkLhdYlwLUZK"
"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Lana Del Rey",1,2020-01-28,"6PUIzlqotEmPuBfjbwYWOB"
"Sunburnt","Jaden",1,2020-08-31,"3FzQG5YC4fM1TFIK0ZNeJK"
"Sunflower (8D Audio)","8D Tunes",1,2020-11-03,"3eBoeXHdC9Jn4wGSUU6zzH"
"Sunkissed","khai dreams",1,2019-09-16,"5uWDUe75h2FHLZyMX9r5sp"
"Sunlight","Hozier",1,2020-04-07,"4zvvvHm0b5CBl37tocxm7n"
"Sunlight","Mac Miller",1,2020-09-08,"7s5UGKcydRmp8ljDCRheev"
"Sunrise","Slaptop",1,2022-04-14,"4HkRHvjCxA1IeGieYgnKaO"
"Suns and Stars","Really Slow Motion",1,2021-04-09,"3larSaqXsJSDwxHILQ3dzG"
"Sunshine","Teddybears",1,2022-04-25,"0OXvO7h8MkGueA4ad1LvKm"
"Super Xan","Tiny Meat Gang",1,2019-08-01,"6tlNzg2t1jhppQdHnF9b7a"
"Supercut","Lorde",1,2022-11-08,"6K8VQ84MqhsoakN5MjrnVR"
"Supermassive Black Hole","Muse",1,2022-11-08,"3lPr8ghNDBLc2uZovNyLs9"
"Superstar","Big Time Rush",1,2021-12-13,"3RsL0gYDlwaZWxHJJwO3j8"
"Surfin' U.S.A.","The Beach Boys",1,2022-03-02,"2EPr9Wx7e1cpGEbNAtuN7x"
"Surfin' U.S.A. - Remastered 2001","The Beach Boys",1,2022-10-23,"0wz1LjDb9ZNEYwOmDJ3Q4b"
"Survival","Drake",1,2018-07-07,"71SEHJPt1iDwGkBhUOAXDP"
"Suspect","TrapDes",1,2019-04-22,"4lsBa3EeXgXZSfpwYt5wjV"
"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",1,2022-10-01,"6kex4EBAj0WHXDKZMEJaaF"
"Sweet Chaos","DAY6",1,2022-01-09,"499qjESUqiZjlNI7XQhyLp"
"Swim Good","Ladies First",1,2021-07-04,"2o6B8IpJZQaBdKxidvpzYN"
"Swimming in My Head","HARBOUR",1,2022-11-18,"3BZQpqndt8vSytuDBAKpBt"
"Syphilis","Juice WRLD",1,2019-03-08,"4dOmgE4ULbySxpeGObN8RL"
"THATS WHAT I WANT","Lil Nas X",1,2021-09-17,"0e8nrvls4Qqv5Rfa2UhqmO"
"TIC TOC","6ix9ine",1,2019-09-20,"2UbGTULrgk641ZzV4vWfXK"
"TOES (feat. Lil Baby & Moneybagg Yo)","DaBaby",1,2020-08-09,"2FvD20Z8aoWIePi7PoN8sG"
"TOO MUCH","Jack Harlow",1,2021-09-24,"1fvxGemZSzYnYvusGVCmJ8"
"Take It All Back 2.0","Judah & the Lion",1,2019-06-21,"2w7O4XCRoIJrwF1NqKL9TM"
"Take It Back","Jef Miles",1,2021-02-11,"6AP7SrxDiQdIoyWZ32nTVm"
